--- Terminal on COM3 | 921600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ
Piano calibration (48kHz) - ENTER starts capture.
BUILD_TAG=cal_v7_shift12_logspec_autoshift

FS=48000 N=4096 HOP=256 rows/secÔëê187.50
Models JSON: /models.json
Noise JSON:  /noise.json

Commands:
  <ENTER>            start recording current key
  start <idx>        jump to key index (0..84)
  start <label>      jump to key label (e.g. start G#1)
  redo               redo last recorded key (overwrite in /models.json)
  redo prev          redo key before last recorded
  noise              record 10s silence -> /noise.json
  noise show         show if /noise.json exists
  help               show this help

NEXT: key_idx=0 label=A0 ÔÇö press ENTER to record (or type help)
OK: start at key_idx=41 label=D4

NEXT: key_idx=41 label=D4 ÔÇö press ENTER to record (or type help)
CAP_BEGIN {"type":"CAP_BEGIN","key_idx":41,"key":"D4","fs":48000,"n":4096,"hop":256,"ms":10500,"peaks":8,"fmin":20.0,"fmax":4000.0,"resp_ms_init":200,"settle_ms":200,"shift_right_init":12,"spec_total":"log10(power/N+1)"}
INSTRUCTIONS:
  - Keep room silent for 1s.
  - Then PRESS+HOLD when told (3 times), with releases in between.
  - After final press, let it ring (tail).
  - Do NOT touch other keys.

SILENCE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
CSV_BEGIN
type,t_ms,key_idx,key,cap_phase,rms_ac,ac_peak,zc,min,max,spec_total_log10,centroid_hz,bandwidth_hz,rolloff85_hz,flatness,band1_20_80,band2_80_200,band3_200_500,band4_500_1280,band5_1280_2500,band6_2500_4000,p1_hz,p1_mag,p2_hz,p2_mag,p3_hz,p3_mag,p4_hz,p4_mag,p5_hz,p5_mag,p6_hz,p6_mag,p7_hz,p7_mag,p8_hz,p8_mag
CAL_WIN,5393,41,D4,3,1765.487,4711.794,117.0,-4366.0,4711.0,9.982,999.17,884.96,1933.59,0.483631,913317.812,3455700.000,20534750.000,18717422.000,11820685.000,5422335.500,292.97,2581305.750,222.66,1435629.125,492.19,1357967.000,199.22,1203036.875,1019.53,1107190.625,386.72,946534.562,527.34,728707.250,1207.03,666468.625
CAL_WIN,5412,41,D4,3,1729.997,4585.136,120.0,-4366.0,4573.0,9.946,1013.02,874.31,1933.59,0.481094,797022.125,3136965.250,19193338.000,18823038.000,12657144.000,5054650.000,292.97,2327141.250,222.66,1406630.875,492.19,1394456.375,199.22,1008812.187,1019.53,988814.812,316.41,985800.250,386.72,835713.687,527.34,826970.187
CAL_WIN,5430,41,D4,3,1722.897,4363.714,113.0,-4366.0,3996.0,9.909,1027.73,867.20,1921.88,0.482846,708477.875,3108991.750,17338540.000,18553578.000,13435749.000,4659454.000,292.97,2116341.750,492.19,1399024.750,222.66,1292002.250,199.22,900354.562,1019.53,864670.937,316.41,839126.500,386.72,753014.375,691.41,552618.000
CAL_WIN,5449,41,D4,3,1685.849,4338.489,121.0,-4366.0,3996.0,9.879,1038.08,869.14,1933.59,0.496051,707421.312,3249506.750,15861928.000,17886780.000,13872870.000,4410545.500,292.97,1989413.000,503.91,1670385.750,222.66,1101252.250,199.22,906878.750,1019.53,745986.125,386.72,714575.375,316.41,683980.000,691.41,617226.437
CAL_WIN,5468,41,D4,3,1652.269,4332.134,123.0,-4366.0,3996.0,9.863,1044.02,876.25,1945.31,0.502974,724881.187,3407157.250,14642707.000,17175450.000,13785665.000,4260751.500,503.91,2043658.375,292.97,1939648.125,199.22,991978.937,257.81,798278.875,386.72,711339.312,691.41,672162.812,1335.94,656208.125,1019.53,646066.312
CAL_WIN,5487,41,D4,3,1618.211,4139.140,128.0,-4168.0,3996.0,9.861,1054.05,887.13,1980.47,0.500858,750557.687,3462015.500,13276524.000,16626666.000,13246869.000,4221648.000,503.91,2369509.750,292.97,1919553.875,199.22,1089623.875,386.72,718407.937,691.41,711916.937,1335.94,702572.625,257.81,625184.187,1019.53,569822.937
CAL_WIN,5505,41,D4,3,1580.887,4121.212,134.0,-4168.0,3996.0,9.867,1067.54,897.89,2015.63,0.496916,748782.062,3378888.000,12057522.000,16495507.000,12475292.000,4306107.000,503.91,2622695.000,292.97,1879835.625,199.22,1161107.250,691.41,736934.875,1335.94,726244.125,386.72,724147.187,808.59,521656.406,1019.53,518972.031
CAL_WIN,5524,41,D4,3,1539.430,4018.917,135.0,-3642.0,3996.0,9.873,1083.14,904.45,2050.78,0.496858,723671.875,3181732.500,11069251.000,16795098.000,11804326.000,4452523.500,503.91,2795109.250,292.97,1813544.375,199.22,1185277.625,691.41,747147.750,1335.94,731307.625,386.72,717190.750,808.59,524353.062,1019.53,492574.938
CAL_WIN,5543,41,D4,3,1498.584,4011.584,138.0,-3428.0,3996.0,9.872,1099.23,905.78,2085.94,0.500584,694274.562,2944573.250,10338060.000,17225790.000,11480098.000,4558373.500,503.91,2891885.250,292.97,1725615.625,199.22,1170133.875,691.41,746787.062,1335.94,720843.625,386.72,703003.437,808.59,512742.938,1019.53,486033.125
CAL_WIN,5561,41,D4,3,1464.436,4004.204,136.0,-3428.0,3996.0,9.860,1105.07,900.51,2085.94,0.503846,682895.500,2802227.750,9859963.000,17571896.000,11332215.000,4527016.500,503.91,2926513.750,292.97,1649032.875,199.22,1119663.000,691.41,741367.187,1335.94,697754.500,386.72,678536.250,1019.53,489748.531,796.87,485733.750
CAL_WIN,5580,41,D4,3,1450.728,4029.525,137.0,-3428.0,3996.0,9.838,1101.37,891.36,2074.22,0.501920,741711.125,2779167.250,9236398.000,17699548.000,11102474.000,4340214.000,503.91,2919555.000,292.97,1588340.625,199.22,1061309.125,691.41,734165.000,1335.94,665235.500,386.72,651610.000,1019.53,498189.656,796.87,440540.969
CAL_WIN,5599,41,D4,3,1430.693,4016.702,135.0,-3428.0,3996.0,9.811,1094.42,880.26,2027.34,0.493409,767157.500,2761366.750,8473659.000,17479116.000,10718915.000,4045615.750,503.91,2884646.000,292.97,1527793.125,199.22,1015802.062,691.41,724076.437,386.72,631258.437,1335.94,630128.125,1019.53,502929.500,878.91,449559.719
CAL_WIN,5617,41,D4,3,1415.651,4028.482,134.0,-3428.0,3996.0,9.782,1083.00,870.64,2003.91,0.478482,751809.375,2699992.250,7828300.500,16976650.000,10058385.000,3729891.750,503.91,2833131.500,292.97,1470585.000,199.22,980236.937,691.41,708601.875,386.72,606181.562,1335.94,591996.875,1019.53,498857.313,878.91,447758.969
CAL_WIN,5636,41,D4,3,1405.229,4009.823,125.0,-3428.0,3996.0,9.757,1071.47,866.26,1957.03,0.470366,706442.437,2591576.000,7471017.500,16281333.000,9365933.000,3487345.750,503.91,2776859.500,292.97,1410068.000,199.22,963290.625,691.41,687279.500,386.72,579557.000,1335.94,553399.500,1019.53,490040.063,878.91,434850.906
CAL_WIN,5655,41,D4,3,1392.649,3972.277,125.0,-3428.0,3959.0,9.736,1065.45,867.54,1933.59,0.459023,652095.625,2452878.750,7290525.500,15501685.000,8806075.000,3350939.250,503.91,2715182.500,292.97,1361103.250,199.22,953755.125,691.41,664403.062,386.72,552658.187,1335.94,512986.531,1019.53,481191.094,878.91,415695.594
CAL_WIN,5674,41,D4,3,1354.751,3432.369,117.0,-3428.0,3344.0,9.719,1063.75,873.33,1921.88,0.446749,606621.250,2397356.500,7200574.500,14728877.000,8440952.000,3283115.000,503.91,2651020.750,292.97,1325376.375,199.22,950768.562,691.41,644093.187,386.72,537823.250,1019.53,477917.156,1335.94,472501.313,878.91,395364.031
CAL_WIN,5692,41,D4,3,1343.314,3449.867,119.0,-3428.0,3344.0,9.705,1061.65,875.68,1921.88,0.447562,599567.875,2413246.250,7303831.500,14317665.000,8374180.500,3225554.750,503.91,2583681.000,292.97,1310199.000,199.22,944445.125,691.41,628388.375,386.72,530584.937,1019.53,487820.313,1335.94,431457.594,890.62,380225.188
CAL_WIN,5711,41,D4,3,1316.258,3444.823,117.0,-3428.0,2814.0,9.691,1054.25,869.16,1921.88,0.469291,701009.437,2529711.250,7287915.500,14723112.000,8356288.000,3137265.500,503.91,2518641.750,292.97,1308447.125,199.22,939437.437,691.41,619192.000,386.72,532652.750,1019.53,511639.813,890.62,400343.250,1335.94,391069.563
CAL_WIN,5730,41,D4,3,1280.035,3466.660,115.0,-3428.0,2539.0,9.679,1043.10,860.06,1910.16,0.469599,798057.750,2620311.000,7233271.500,15096553.000,8160173.500,2998365.000,503.91,2461167.750,292.97,1318353.250,199.22,934548.750,691.41,613919.500,1019.53,543289.062,386.72,533251.500,890.62,402894.938,796.87,396585.656
CAL_WIN,5748,41,D4,3,1262.467,3217.933,114.0,-3192.0,2539.0,9.671,1026.85,849.11,1898.44,0.455865,847232.312,2642604.250,7237748.000,15385830.000,7775755.000,2810296.000,503.91,2419554.500,292.97,1320592.000,199.22,936320.812,691.41,611791.625,1019.53,571709.000,386.72,534504.312,796.87,396487.406,328.12,394655.594
CAL_WIN,5767,41,D4,3,1253.570,3004.252,119.0,-2985.0,2539.0,9.668,1008.73,841.06,1875.00,0.441776,838874.937,2586538.500,7424782.000,15429526.000,7312374.500,2627737.500,503.91,2395695.250,292.97,1314057.750,199.22,933543.250,691.41,609799.062,1019.53,590353.375,386.72,530647.687,1207.03,393024.750,796.87,372589.938
CAL_WIN,5786,41,D4,3,1245.530,2864.947,117.0,-2867.0,2539.0,9.670,995.64,838.89,1863.28,0.427068,775485.125,2481588.750,7699666.500,15129403.000,6928297.000,2510731.750,503.91,2390403.750,292.97,1294268.250,199.22,928187.500,691.41,608703.437,1019.53,596263.375,386.72,527350.500,1207.03,392528.563,796.87,329527.281
CAL_WIN,5804,41,D4,3,1234.323,2851.979,115.0,-2867.0,2678.0,9.672,994.78,845.69,1875.00,0.439181,664313.375,2452120.500,7839248.000,14648665.000,6743594.500,2530433.750,503.91,2395639.000,292.97,1271041.250,199.22,912201.125,691.41,608906.812,1019.53,582069.875,386.72,520090.000,1207.03,372308.313,1335.94,309116.375
CAL_WIN,5823,41,D4,3,1223.978,2856.580,111.0,-2867.0,2678.0,9.671,1003.86,856.09,1898.44,0.450431,529397.750,2441840.000,7734628.000,14178220.000,6707233.500,2629305.250,503.91,2404601.250,292.97,1240061.625,199.22,890724.000,691.41,616284.312,1019.53,548306.312,386.72,514738.500,1207.03,339336.969,1335.94,336116.031
CAL_WIN,5842,41,D4,3,1213.237,2837.948,116.0,-2867.0,2678.0,9.666,1014.81,864.47,1933.59,0.448170,421315.563,2442568.250,7456927.500,13819174.000,6747628.500,2742961.250,503.91,2407915.250,304.69,1211087.125,199.22,861069.062,691.41,632243.875,386.72,504616.250,1019.53,503255.031,1335.94,369784.625,609.37,301497.188
CAL_WIN,6039,41,D4,3,1194.001,2733.747,114.0,-2758.0,2678.0,9.657,1017.13,867.74,1933.59,0.452381,436398.469,2447364.000,7290973.500,13674756.000,6785052.500,2826193.250,503.91,2401389.250,292.97,1172495.875,199.22,833226.500,691.41,659278.750,386.72,490367.250,1019.53,458798.094,1335.94,405049.469,597.66,312978.094
CAL_WIN,6058,41,D4,3,1183.505,2676.597,110.0,-2408.0,2678.0,9.646,1014.25,865.33,1921.88,0.461055,536545.562,2389042.500,7190214.500,13772102.000,6790574.000,2859732.250,503.91,2370235.000,292.97,1146634.250,199.22,810246.625,691.41,687225.625,386.72,472301.000,1335.94,433957.563,1019.53,421417.563,597.66,330183.219
CAL_WIN,6077,41,D4,3,1191.903,2651.239,105.0,-2408.0,2678.0,9.634,1008.44,856.86,1863.28,0.460804,627762.812,2240362.500,7283584.500,14172081.000,6782107.000,2851505.000,503.91,2298789.250,292.97,1112870.125,199.22,785495.812,691.41,704057.250,398.44,455606.781,1335.94,447317.938,1019.53,393021.094,328.12,349118.656
CAL_WIN,6095,41,D4,3,1192.472,2634.183,100.0,-2408.0,2678.0,9.624,995.24,844.95,1828.13,0.461021,700195.000,2066936.500,7722907.000,14603310.000,6730595.000,2792859.750,503.91,2172586.750,292.97,1076429.000,210.94,793563.437,691.41,698518.187,398.44,469833.719,1335.94,439417.344,328.12,385158.031,1019.53,375986.563
CAL_WIN,6114,41,D4,3,1202.142,2613.212,97.0,-2408.0,2678.0,9.614,974.11,831.90,1769.53,0.456096,765315.375,1955022.750,8527051.000,14793258.000,6654189.500,2708449.250,503.91,1985495.750,292.97,1043097.125,210.94,846572.437,691.41,666137.312,398.44,506737.156,328.12,424074.906,1335.94,412417.063,1019.53,368638.406
CAL_WIN,6133,41,D4,3,1218.337,2630.056,94.0,-2266.0,2678.0,9.607,945.91,819.27,1699.22,0.443507,858777.312,2008898.250,9487560.000,14607406.000,6556298.000,2593467.750,515.62,1809244.000,292.97,1055828.375,210.94,933353.875,691.41,607741.437,398.44,560292.625,328.12,465202.188,246.09,397837.063,128.91,375874.625
CAL_WIN,6152,41,D4,3,1233.838,2655.662,96.0,-2266.0,2678.0,9.603,910.58,808.90,1675.78,0.438217,981807.625,2320523.750,10560903.000,14042370.000,6380862.500,2464364.250,515.62,1662404.625,292.97,1147690.875,210.94,1051540.625,316.41,646877.937,398.44,626761.625,691.41,526157.250,257.81,432786.781,128.91,368396.594
CAL_WIN,6170,41,D4,3,1249.806,2677.747,98.0,-2270.0,2678.0,9.608,873.49,798.03,1628.91,0.416816,1093114.375,2722040.250,11659315.000,13223751.000,6173057.000,2302392.750,515.62,1472866.000,292.97,1326668.625,210.94,1188667.000,316.41,804275.437,398.44,694517.125,257.81,450636.750,691.41,422244.188,1019.53,371192.781
CAL_WIN,6189,41,D4,3,1282.958,2829.132,100.0,-2546.0,2796.0,9.623,846.02,789.47,1570.31,0.399351,1167597.750,3073909.000,12442679.000,12452237.000,5964629.000,2150238.250,292.97,1563501.125,210.94,1338992.750,515.62,1256068.625,398.44,762091.500,246.09,426485.594,1019.53,383885.219,679.69,359263.219,796.87,282370.031
CAL_WIN,6208,41,D4,3,1324.386,3079.920,97.0,-2640.0,3045.0,9.651,832.57,793.66,1558.59,0.390730,1192547.500,3330316.500,12829561.000,11608659.000,5695624.000,2110948.750,292.97,1811477.000,210.94,1483333.375,515.62,1031756.500,398.44,821376.875,480.47,477489.813,1019.53,399368.313,246.09,378375.594,679.69,323769.219
CAL_WIN,6226,41,D4,3,1373.146,3417.514,90.0,-2742.0,3365.0,9.689,831.98,811.64,1570.31,0.384172,1166544.750,3545932.250,12913856.000,10679934.000,5422595.500,2197869.750,292.97,2054722.625,210.94,1617113.750,398.44,876268.625,515.62,822255.250,480.47,409950.688,1019.53,409681.250,257.81,305626.688,679.69,293314.156
CAL_WIN,6245,41,D4,3,1424.252,3437.516,76.0,-2793.0,3417.0,9.732,841.63,839.38,1628.91,0.407216,1109553.875,3784686.250,12820518.000,9956208.000,5182672.000,2408436.000,292.97,2266882.500,210.94,1725438.000,398.44,925799.937,515.62,646808.500,1019.53,412058.813,585.94,341649.625,480.47,335464.031,1207.03,277033.469
CAL_WIN,6264,41,D4,3,1472.163,3412.693,73.0,-2793.0,3417.0,9.778,852.70,861.37,1699.22,0.420589,1054840.000,4022975.250,12762958.000,9710834.000,5045422.500,2623162.750,292.97,2460546.250,210.94,1818810.750,398.44,975933.312,515.62,505888.906,1019.53,408834.250,585.94,395461.406,1207.03,289104.219,480.47,280120.219
CAL_WIN,6282,41,D4,3,1533.156,3395.246,66.0,-2899.0,3417.0,9.824,860.92,876.03,1722.66,0.409156,1020754.562,4197107.000,12973471.000,9638461.000,5022781.500,2796917.250,292.97,2629947.500,210.94,1893690.000,386.72,1057297.625,585.94,433775.188,1019.53,401008.813,515.62,395828.875,1207.03,302077.469,480.47,266647.875
CAL_WIN,6301,41,D4,3,1583.033,3359.155,62.0,-3026.0,3417.0,9.868,876.61,893.01,1769.53,0.405355,1018398.000,4332450.000,13401394.000,9810937.000,5178726.000,3051132.750,292.97,2798366.250,199.22,1973839.625,386.72,1131663.875,585.94,463132.813,1019.53,394037.531,503.91,360742.781,1207.03,317817.125,480.47,287640.969
CAL_WIN,6320,41,D4,3,1644.406,3376.240,58.0,-3093.0,3417.0,9.910,896.78,905.50,1851.56,0.421660,1012430.312,4492367.000,14128916.000,10371641.000,5631359.000,3375333.500,292.97,2953247.000,199.22,2085585.000,386.72,1196299.125,585.94,487692.844,1019.53,396460.438,503.91,350086.531,1207.03,335667.563,480.47,328544.750
CAL_WIN,6339,41,D4,3,1709.235,3351.438,54.0,-3093.0,3417.0,9.950,913.24,911.84,1863.28,0.432612,999930.625,4637362.000,14904199.000,10888382.000,6160778.500,3651974.500,292.97,3104600.000,199.22,2183092.750,386.72,1245183.000,585.94,504287.281,1019.53,411719.969,480.47,371773.281,1207.03,356311.000,503.91,326995.375
CAL_WIN,6357,41,D4,3,1762.786,3424.497,53.0,-3342.0,3417.0,9.985,917.97,912.64,1875.00,0.426955,992772.437,4798170.000,15681994.000,11162457.000,6552259.500,3813758.500,292.97,3217246.750,199.22,2278424.500,386.72,1309463.625,585.94,504268.438,492.19,445023.875,1019.53,435055.719,1207.03,374227.688,808.59,343435.813
