----- BEGIN /raw_seg_silence_15s_10798.csv (430635 bytes) -----
#BEGIN {"ver":4,"type":"segment","mode":"silence","key":"-","rep":0,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":10798}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
16997,0.000554,0.201980,429.90,672.90,796.88,0.261533,0.023529,0.997890,1.187743,0.270122,-0.416165,-0.903508,-1.136081,93.75,0.378451,18.9676,0.8921
17003,0.000657,0.154589,409.81,669.56,750.00,0.240328,0.019608,1.254970,1.339370,-0.105828,-0.547968,-0.854133,-1.086410,93.75,0.391021,20.2311,0.9061
17008,0.000583,0.223537,505.09,737.05,984.38,0.324783,0.019608,0.918258,1.004158,0.157844,-0.290228,-0.846696,-0.943336,93.75,0.393586,18.7839,0.8649
17013,0.000300,0.167524,439.47,634.05,843.75,0.260516,0.031373,0.974250,1.001575,0.461048,-0.432666,-0.804999,-1.199209,93.75,0.383354,16.5625,0.8797
17019,0.000359,0.154247,396.18,603.42,656.25,0.220015,0.019608,1.125074,1.339827,0.407686,-0.655002,-1.009899,-1.207685,140.62,0.276208,15.6659,0.9122
17024,0.000361,0.065752,493.67,731.49,890.62,0.263787,0.039216,0.862685,1.288475,0.412354,-0.670276,-1.081335,-0.811901,140.62,0.251080,19.8812,0.8831
17029,0.000337,0.217790,598.00,784.58,1359.38,0.375069,0.039216,0.580358,1.016603,0.310320,-0.383929,-0.777161,-0.746191,140.62,0.211316,15.2392,0.8264
17035,0.000654,0.351310,760.08,884.60,1781.25,0.504109,0.023529,0.308486,0.585011,0.215222,-0.184852,-0.426996,-0.496871,93.75,0.193702,10.7201,0.7127
17040,0.000716,0.256313,650.69,844.07,1546.88,0.434901,0.003922,0.516377,0.930921,0.163092,-0.484287,-0.506290,-0.619812,93.75,0.268875,12.0813,0.7836
17045,0.000861,0.346759,670.38,832.31,1500.00,0.454172,0.007843,0.490148,0.861491,0.031641,-0.284190,-0.448005,-0.651085,93.75,0.344000,10.9539,0.7730
17051,0.001111,0.381082,829.24,889.79,1875.00,0.602772,0.011765,0.029419,0.500812,0.204674,-0.082340,-0.217843,-0.434721,93.75,0.431256,9.1036,0.6437
17056,0.000916,0.161838,597.79,783.02,1312.50,0.281846,0.015686,0.646745,0.996066,0.037360,-0.309032,-0.587985,-0.783154,140.62,0.507055,13.0159,0.8186
17061,0.001172,0.303493,711.38,855.99,1640.62,0.513847,0.003922,0.436867,0.665063,0.163775,-0.245685,-0.410004,-0.610016,93.75,0.615416,12.4377,0.7429
17067,0.000959,0.102138,518.54,748.08,1125.00,0.346552,0.003922,0.937395,1.124496,-0.021387,-0.469872,-0.676095,-0.894537,93.75,0.659089,17.0100,0.8601
17072,0.000768,0.087654,390.15,632.92,656.25,0.232511,0.003922,1.271776,1.342938,0.172832,-0.697728,-0.892855,-1.196964,93.75,0.671986,21.1116,0.9131
17077,0.000595,0.150898,536.68,768.09,1218.75,0.374535,0.007843,0.903251,0.944777,0.034181,-0.438371,-0.600473,-0.843365,93.75,0.584795,18.0567,0.8383
17083,0.000646,0.168267,446.24,689.37,937.50,0.261800,0.019608,1.076801,1.300149,-0.080690,-0.495072,-0.777364,-1.023824,140.62,0.426887,16.7409,0.8898
17088,0.000473,0.062462,414.17,634.48,796.88,0.211397,0.023529,1.143270,1.477274,-0.217110,-0.318017,-0.862552,-1.222865,140.62,0.457332,24.8444,0.9132
17093,0.000282,0.080486,460.72,669.27,937.50,0.252258,0.039216,1.022639,1.340147,-0.239657,-0.371411,-0.616201,-1.135517,140.62,0.352167,21.4872,0.8867
17099,0.000114,0.282344,624.41,812.30,1453.12,0.395326,0.125490,0.708902,0.881211,-0.031914,-0.456015,-0.341917,-0.760267,93.75,0.226475,14.0516,0.7935
17104,0.000151,0.075070,767.24,877.73,1828.12,0.486688,0.235294,0.411001,0.538422,-0.009792,-0.120200,-0.313118,-0.506313,93.75,0.127484,11.3956,0.7077
17109,0.000126,0.080165,832.74,922.56,2015.62,0.524609,0.113725,0.169985,0.583797,0.075020,0.011549,-0.452728,-0.387624,140.62,0.067955,9.3899,0.6893
17115,0.000135,0.093752,769.14,896.70,1875.00,0.468135,0.192157,0.214707,0.601035,0.170737,0.041005,-0.547961,-0.479523,93.75,0.062101,10.6980,0.7154
17120,0.000128,0.243320,781.15,916.90,1921.88,0.490244,0.098039,0.156845,0.624861,0.375600,-0.225818,-0.544396,-0.387093,93.75,0.055027,8.7131,0.7019
17125,0.000069,0.188553,828.28,920.14,2109.38,0.511794,0.243137,0.116961,0.377583,0.468475,-0.136126,-0.535070,-0.291822,93.75,0.059414,8.9700,0.6594
17131,0.000075,0.109997,837.84,983.88,2203.12,0.473815,0.239216,0.244368,0.533684,0.383129,-0.263484,-0.723475,-0.174222,93.75,0.046549,8.2359,0.6980
17136,0.000089,0.134983,1054.97,1024.80,2437.50,0.602497,0.141176,-0.327421,0.166631,0.542619,-0.196867,-0.357973,0.173011,93.75,0.022551,5.8314,0.5030
17141,0.000082,0.296180,1053.76,1050.45,2437.50,0.617266,0.176471,-0.522800,0.317885,0.665168,-0.457552,-0.246189,0.243489,328.12,0.036588,8.4592,0.4747
17147,0.000060,0.147864,1002.08,1049.33,2437.50,0.539015,0.301961,-0.541269,0.355053,0.842433,-0.399635,-0.445548,0.188965,328.12,0.039073,9.4807,0.5088
17152,0.000080,0.153425,1131.05,1077.91,2671.88,0.612596,0.219608,-0.930499,0.394710,0.796267,-0.391281,-0.291020,0.421821,281.25,0.030888,8.8414,0.4174
17157,0.000072,0.234153,1195.40,1027.97,2625.00,0.681728,0.243137,-1.552274,0.127321,0.745497,0.116559,0.049164,0.513735,328.12,0.029106,8.0004,0.2701
17163,0.000093,0.200484,1210.86,1052.84,2718.75,0.677454,0.192157,-1.280138,0.219503,0.597596,0.008996,0.053188,0.400855,281.25,0.035106,9.7212,0.3192
17168,0.000082,0.276614,1002.96,957.53,2250.00,0.585293,0.200000,-0.751299,0.194304,0.552567,0.237960,-0.099353,-0.134181,281.25,0.038959,8.9779,0.4597
17173,0.000064,0.175355,921.51,933.27,2015.62,0.551998,0.313726,-0.540453,0.333239,0.637603,0.041873,-0.185061,-0.287201,281.25,0.038182,8.4421,0.5331
17179,0.000056,0.225395,1159.84,1036.44,2671.88,0.689120,0.325490,-0.929922,-0.062014,0.633020,-0.054093,0.094887,0.318122,328.12,0.032300,8.3179,0.3313
17184,0.000075,0.154064,1232.37,1069.90,2671.88,0.709525,0.231373,-0.568916,0.021798,0.362355,-0.195790,0.022676,0.357877,375.00,0.023164,7.2887,0.3861
17189,0.000091,0.219124,1133.73,1048.58,2578.12,0.659149,0.188235,-0.398613,0.120649,0.409882,-0.222379,-0.138770,0.229231,328.12,0.023413,6.9289,0.4541
17195,0.000094,0.280126,1012.24,1015.02,2484.38,0.587258,0.152941,-0.590786,0.269038,0.694716,-0.225245,-0.312764,0.165042,328.12,0.040640,10.0902,0.4783
17200,0.000076,0.265572,1051.53,1034.89,2531.25,0.619249,0.164706,-0.474523,0.255678,0.543343,-0.248840,-0.236201,0.160541,328.12,0.039717,8.1125,0.4821
17205,0.000080,0.231236,1045.64,959.02,2296.88,0.636972,0.180392,-1.077312,0.107815,0.658946,0.241175,-0.007738,0.077115,421.88,0.025175,5.4181,0.3730
17211,0.000084,0.178125,1074.51,954.15,2296.88,0.608705,0.160784,-1.468411,-0.269660,1.045220,0.176636,0.183278,0.332938,375.00,0.032041,8.3529,0.2447
17216,0.000079,0.221660,1131.99,984.19,2390.62,0.633742,0.266667,-1.429994,0.024280,0.834876,0.013813,0.234825,0.322198,328.12,0.040147,10.8518,0.2726
17221,0.000084,0.302263,1087.21,1009.02,2578.12,0.640950,0.160784,-0.780303,0.128870,0.519342,0.189121,-0.157819,0.100788,328.12,0.034781,8.1546,0.4262
17227,0.000088,0.192901,1090.91,1037.36,2531.25,0.586274,0.200000,-0.597370,-0.011112,0.716458,-0.124258,-0.165134,0.181416,328.12,0.041359,10.2276,0.4225
17232,0.000066,0.234198,1103.40,997.53,2437.50,0.651039,0.294118,-0.446517,-0.127526,0.439940,-0.032322,-0.004677,0.171100,328.12,0.039458,8.4859,0.4085
17237,0.000085,0.249304,1159.30,1017.96,2484.38,0.686667,0.196078,-0.578116,0.132052,0.457981,-0.257738,-0.086607,0.332427,375.00,0.028348,6.0148,0.4144
17243,0.000081,0.190524,1303.69,1079.85,2625.00,0.648545,0.254902,-0.832538,0.008560,0.609558,-0.251389,-0.195784,0.661594,375.00,0.028017,6.1633,0.3441
17248,0.000080,0.271682,1414.40,1098.36,2671.88,0.677070,0.215686,-0.923363,0.097776,0.538436,-0.475652,-0.058899,0.821703,375.00,0.024966,4.9459,0.3113
17253,0.000080,0.208823,1464.76,1097.25,2812.50,0.664999,0.262745,-1.705965,0.219398,0.701466,-0.232078,0.043334,0.973845,328.12,0.030845,6.3543,0.2224
17259,0.000065,0.218028,1659.01,1105.19,2953.12,0.725131,0.254902,-1.230602,-0.318320,0.522335,-0.302673,0.108760,1.220498,328.12,0.031552,6.4683,0.1917
17264,0.000079,0.252424,1818.39,1056.75,2953.12,0.708130,0.219608,-1.150122,-0.486719,0.348920,-0.443991,0.311304,1.420607,375.00,0.017852,3.7458,0.1565
17269,0.000086,0.293270,1925.42,958.70,2906.25,0.790627,0.223529,-1.870579,-0.724019,-0.035074,0.217561,0.698479,1.713631,2062.50,0.014612,2.7325,0.0756
17275,0.000090,0.307377,1998.65,849.42,2953.12,0.751052,0.247059,-1.566585,-1.098311,-0.432583,-0.066324,1.304726,1.859077,2062.50,0.016903,2.7181,0.0514
17280,0.000126,0.202587,1945.48,903.75,2906.25,0.733265,0.129412,-1.070949,-0.608896,-0.471369,-0.314814,0.887584,1.578442,2343.75,0.021397,3.5540,0.1118
17285,0.000099,0.329695,1866.74,932.73,2812.50,0.705731,0.211765,-0.763752,-0.290143,-0.610187,-0.404067,0.632180,1.435969,2343.75,0.030587,3.9800,0.1735
17291,0.000116,0.230736,1870.33,902.24,2765.62,0.726579,0.192157,-0.792283,-0.365939,-0.579988,-0.491743,0.812098,1.417854,2250.00,0.032551,3.9546,0.1552
17296,0.000105,0.221658,1918.42,929.37,2859.38,0.750531,0.211765,-0.755344,-0.383069,-0.555945,-0.658518,0.849921,1.502954,2203.12,0.035096,4.2912,0.1486
17301,0.000097,0.171181,1916.13,930.02,2859.38,0.735947,0.239216,-0.917668,-0.695713,-0.244231,-0.500932,0.794425,1.564120,2203.12,0.031431,4.1291,0.1207
17307,0.000111,0.253946,1824.82,948.22,2718.75,0.750628,0.176471,-1.121203,-0.275744,-0.057415,-0.557902,0.619369,1.392894,2250.00,0.025391,3.3646,0.1539
17312,0.000108,0.230619,1805.66,990.35,2953.12,0.707146,0.227451,-1.457347,-0.189977,0.072561,-0.289493,0.559561,1.304694,1921.88,0.023570,3.2047,0.1473
17317,0.000159,0.217638,2001.24,954.96,2953.12,0.730890,0.101961,-1.444923,-0.463976,-0.159686,-0.240647,0.712288,1.596944,2953.12,0.030781,3.9002,0.1082
17323,0.000119,0.341495,2051.27,913.04,2953.12,0.746188,0.196078,-1.458053,-0.516279,-0.276479,-0.412391,0.958613,1.704589,2578.12,0.035238,3.5019,0.0896
17328,0.000099,0.204889,2028.15,886.16,2906.25,0.690776,0.239216,-0.978194,-0.400850,-0.484037,-0.835721,0.958027,1.740775,2625.00,0.038317,3.6000,0.1152
17333,0.000103,0.147601,2136.63,851.04,2906.25,0.691015,0.207843,-0.858377,-0.684289,-0.629500,-0.780106,0.925248,2.027024,2250.00,0.028245,3.6148,0.0956
17339,0.000131,0.232912,2050.26,967.63,3046.88,0.734324,0.141176,-1.151405,-0.310773,-0.116378,-0.734878,0.541255,1.772180,2109.38,0.028283,3.6685,0.1315
17344,0.000120,0.260043,2036.07,915.81,2906.25,0.719550,0.184314,-1.044065,-0.437705,-0.232630,-0.791911,0.774293,1.732017,2671.88,0.025750,2.9517,0.1198
17349,0.000107,0.206366,2098.89,855.74,2953.12,0.666888,0.176471,-1.215024,-0.404363,-0.656074,-0.691010,1.096290,1.870181,2671.88,0.032802,3.9252,0.0917
17355,0.000119,0.208239,1987.86,908.25,2859.38,0.680450,0.196078,-1.749141,-0.111921,-0.063901,-0.726500,0.925831,1.725631,2390.62,0.035047,4.2663,0.0948
17360,0.000098,0.168964,2067.91,937.35,3000.00,0.679217,0.200000,-1.951167,-0.179748,0.057012,-0.565264,0.733300,1.905867,2390.62,0.037479,4.6481,0.0843
17365,0.000116,0.183940,2061.13,895.19,2953.12,0.755910,0.152941,-1.500585,-0.453379,-0.233944,-0.538252,0.892949,1.833209,2390.62,0.023549,2.9867,0.0879
17371,0.000098,0.233445,1912.44,942.63,2953.12,0.715186,0.168627,-1.820057,-0.225121,0.085359,-0.448706,0.899888,1.508638,1828.12,0.025999,3.2899,0.0974
17376,0.000121,0.197166,1923.54,940.02,2953.12,0.652246,0.196078,-1.435107,-0.178446,-0.076745,-0.653196,0.736962,1.606533,2062.50,0.027204,3.5210,0.1215
17381,0.000123,0.233420,1822.98,1018.67,2953.12,0.781928,0.145098,-0.989831,-0.312329,-0.057620,-0.539687,0.589205,1.310262,3000.00,0.022873,2.9410,0.1679
17387,0.000118,0.313474,1932.86,958.71,3000.00,0.668859,0.192157,-1.239546,-0.283282,-0.099799,-0.838814,0.989464,1.471977,1875.00,0.035412,4.0587,0.1200
17392,0.000115,0.215711,1998.53,899.54,2906.25,0.681324,0.203922,-1.173548,-0.466848,-0.444010,-0.775052,1.180098,1.679359,1875.00,0.037065,4.2176,0.0954
17397,0.000102,0.197150,1856.83,947.29,2765.62,0.682057,0.180392,-1.041832,-0.030550,-0.271028,-0.883650,0.826309,1.400752,1875.00,0.031886,3.8132,0.1611
17403,0.000081,0.149607,1917.01,931.74,2906.25,0.682397,0.301961,-1.370974,-0.156275,-0.204886,-0.609782,0.773667,1.568247,2109.38,0.029805,3.9579,0.1262
17408,0.000103,0.216727,1886.23,942.32,2906.25,0.754680,0.156863,-1.209759,-0.513520,-0.150872,-0.397339,0.754271,1.517218,2156.25,0.024905,3.5857,0.1195
17413,0.000084,0.220357,1901.72,973.57,2953.12,0.763096,0.219608,-1.837208,-0.112596,0.146650,-0.427049,0.663550,1.566653,2156.25,0.022537,3.2527,0.1101
17419,0.000102,0.209216,1929.27,1003.22,3000.00,0.776956,0.176471,-1.516668,-0.123567,0.064207,-0.499267,0.615871,1.459424,281.25,0.020149,2.8279,0.1350
17424,0.000106,0.209575,1771.82,1001.82,2812.50,0.769021,0.172549,-0.933029,-0.100165,-0.196795,-0.584152,0.658512,1.155629,281.25,0.019090,2.7133,0.1941
17429,0.000098,0.233905,1926.85,924.47,2859.38,0.705775,0.219608,-1.151098,-0.225619,-0.416754,-0.601461,0.949143,1.445790,1921.88,0.022511,3.0133,0.1317
17435,0.000092,0.232072,1887.14,952.54,2859.38,0.762040,0.207843,-1.100692,-0.483200,-0.187947,-0.495642,0.867993,1.399487,1921.88,0.022972,3.1475,0.1272
17440,0.000113,0.262233,1780.04,995.37,2765.62,0.774258,0.184314,-0.728184,-0.259693,-0.135861,-0.724349,0.589069,1.259018,1968.75,0.024792,3.2083,0.1950
17445,0.000114,0.222341,1761.69,959.50,2812.50,0.769440,0.149020,-1.040066,-0.431219,-0.050184,-0.612573,0.917536,1.216505,1968.75,0.032739,3.9991,0.1415
17451,0.000097,0.157872,1949.34,913.13,2906.25,0.753344,0.250980,-0.911878,-0.551910,-0.542932,-0.563439,0.983372,1.586787,1921.88,0.027667,3.4795,0.1174
17456,0.000097,0.228298,1854.63,957.66,2765.62,0.767604,0.278431,-0.600126,-0.348481,-0.680579,-0.387173,0.605549,1.410810,2203.12,0.029431,3.6841,0.1851
17461,0.000101,0.189710,1811.32,958.29,2718.75,0.704146,0.176471,-0.915542,-0.307394,-0.127024,-0.652691,0.743927,1.258722,2203.12,0.020206,2.8063,0.1662
17467,0.000084,0.225571,1940.32,928.20,2906.25,0.760249,0.231373,-1.767839,-0.520893,0.106137,-0.375260,0.986946,1.570908,1781.25,0.026943,3.5502,0.0814
17472,0.000090,0.122969,1836.98,975.41,2765.62,0.720490,0.247059,-1.260486,-0.176338,-0.008086,-0.639109,0.742580,1.341439,2671.88,0.027591,4.3037,0.1467
17477,0.000084,0.190231,1647.34,1031.29,2718.75,0.711564,0.223529,-1.360680,0.031575,0.380066,-0.579627,0.463797,1.064867,281.25,0.029863,5.3180,0.1933
17483,0.000194,0.282260,1549.70,1028.45,2671.88,0.782529,0.078431,-1.116801,-0.062015,0.238109,-0.404566,0.402669,0.942603,281.25,0.029100,4.5432,0.2206
17488,0.000305,0.416534,1065.20,1009.22,2437.50,0.600587,0.027451,0.056981,0.415743,-0.057125,-0.370813,-0.234090,0.189303,140.62,0.067050,7.2851,0.5643
17493,0.000685,0.346481,759.51,925.78,1968.75,0.454644,0.019608,0.602512,0.811808,-0.120141,-0.420963,-0.571197,-0.302019,93.75,0.149351,12.3482,0.7584
17499,0.000621,0.414487,561.48,771.33,1265.62,0.338997,0.015686,0.746161,1.086574,0.098018,-0.487406,-0.678263,-0.765084,140.62,0.271529,14.0058,0.8373
17504,0.000600,0.249489,489.05,718.48,984.38,0.279636,0.011765,1.039297,1.396911,-0.409820,-0.444425,-0.726821,-0.855142,140.62,0.434580,20.6582,0.8817
17509,0.000457,0.147917,560.00,733.46,1171.88,0.338095,0.015686,0.808411,1.155800,-0.416195,-0.101555,-0.570340,-0.876121,140.62,0.403325,19.0540,0.8462
17515,0.000622,0.380904,693.19,813.22,1546.88,0.475336,0.043137,0.197933,0.728773,0.186304,-0.053398,-0.420562,-0.639050,187.50,0.305233,11.2201,0.7297
17520,0.000464,0.149267,575.65,723.94,1078.12,0.331756,0.035294,0.685605,0.953350,-0.148659,0.092270,-0.677858,-0.904708,140.62,0.300907,12.6647,0.8335
17525,0.000447,0.082830,505.60,682.12,937.50,0.280451,0.047059,1.052062,1.252223,-0.591891,0.051636,-0.824320,-0.939710,140.62,0.344512,20.3680,0.8843
17531,0.000435,0.268132,627.23,754.45,1265.62,0.386126,0.043137,0.572642,0.847806,0.004805,0.006791,-0.519288,-0.912756,140.62,0.249150,12.8687,0.8063
17536,0.000170,0.393961,783.53,807.51,1593.75,0.544402,0.109804,-0.035840,0.342777,0.307475,0.268647,-0.246945,-0.636114,93.75,0.213650,7.8566,0.6445
17541,0.000132,0.027462,722.44,786.46,1406.25,0.446720,0.074510,0.268083,0.456304,0.145134,0.268563,-0.395318,-0.742766,93.75,0.151634,8.6940,0.7173
17547,0.000161,0.072228,736.05,784.63,1453.12,0.399875,0.098039,0.084054,0.522873,0.292770,0.361291,-0.724227,-0.536763,140.62,0.072136,7.9474,0.7179
17552,0.000180,0.204057,811.21,807.34,1687.50,0.465184,0.054902,-0.353463,0.396382,0.599530,0.290994,-0.528342,-0.405100,281.25,0.065608,8.3626,0.6197
17557,0.000186,0.303659,807.72,853.73,1734.38,0.479828,0.058824,-0.104472,0.620124,0.287373,0.075189,-0.407840,-0.470374,281.25,0.072410,7.9012,0.6675
17563,0.000152,0.203098,885.78,944.21,2109.38,0.549773,0.121569,-0.027892,0.509794,0.239812,-0.121106,-0.341483,-0.259125,93.75,0.080037,8.2371,0.6321
17568,0.000110,0.132835,787.65,935.04,1921.88,0.504117,0.156863,0.488372,0.605637,-0.002301,-0.175632,-0.511154,-0.404922,93.75,0.092407,12.1361,0.7320
17573,0.000096,0.172339,824.24,932.68,1921.88,0.495033,0.203922,0.366639,0.480898,0.128138,-0.077206,-0.517808,-0.380662,93.75,0.067923,9.8135,0.7054
17579,0.000139,0.180554,1062.76,974.71,2296.88,0.640439,0.090196,-0.288487,0.263610,0.051081,0.091167,-0.105993,-0.011379,93.75,0.040080,6.6291,0.5116
17584,0.000083,0.332309,974.23,947.91,2062.50,0.583228,0.243137,-0.059714,0.543818,0.037950,-0.477661,0.123917,-0.168310,93.75,0.043888,6.1774,0.5657
17589,0.000080,0.162028,1013.99,935.86,2015.62,0.616212,0.301961,-0.259058,0.352993,0.112154,-0.209893,0.171442,-0.167637,93.75,0.039311,5.5813,0.5113
17595,0.000079,0.142047,1396.21,1031.54,2625.00,0.785054,0.239216,-0.460110,-0.114702,-0.173209,-0.227318,0.535703,0.439637,93.75,0.021915,4.2516,0.3154
17600,0.000090,0.249081,1656.00,1119.33,3140.62,0.820087,0.286275,-0.435613,-0.003556,-0.692863,-0.286592,0.554272,0.864351,140.62,0.021837,4.0287,0.2831
17605,0.000096,0.258312,1743.69,1093.92,3187.50,0.820619,0.219608,-1.121275,-0.158744,-0.356860,-0.033628,0.730654,0.939854,187.50,0.020179,3.2836,0.1861
17611,0.000087,0.232190,1634.13,1156.53,3234.38,0.758768,0.168627,-0.601761,-0.161194,-0.282643,-0.082456,0.377689,0.750365,140.62,0.020929,3.3541,0.2798
17616,0.000115,0.270087,1354.60,1089.18,2671.88,0.731002,0.149020,-0.581487,-0.069152,0.147986,0.004298,0.017138,0.481217,281.25,0.026503,4.1689,0.3602
17621,0.000074,0.213908,1154.14,1065.60,2484.38,0.631992,0.231373,-0.471023,0.342356,0.394101,-0.371137,-0.153399,0.259102,281.25,0.039064,6.5075,0.4707
17627,0.000086,0.252697,1260.21,1103.91,2718.75,0.734625,0.223529,-0.373015,0.222131,0.130411,-0.158805,-0.215437,0.394714,281.25,0.029888,4.5907,0.4588
17632,0.000096,0.203575,1660.58,1156.35,3000.00,0.763088,0.200000,-0.664017,-0.229074,0.163322,-0.218471,-0.041618,0.989856,328.12,0.024156,4.3681,0.2848
17637,0.000089,0.306133,1845.95,1140.67,3000.00,0.684578,0.223529,-1.089392,-0.536436,0.306864,-0.013377,-0.067325,1.399668,2953.12,0.029406,4.8564,0.1856
17643,0.000098,0.223647,1764.45,1182.41,3000.00,0.679870,0.168627,-1.059665,-0.027771,0.322167,-0.100430,-0.334042,1.199740,328.12,0.025939,4.4802,0.2736
17648,0.000185,0.314695,1551.03,1167.29,2953.12,0.762891,0.047059,-0.838772,-0.074717,0.250264,-0.090869,-0.089980,0.844073,375.00,0.022904,3.5091,0.3028
17653,0.000580,0.451137,1216.60,1108.37,2765.62,0.674351,0.031373,-0.115368,0.108191,0.026212,-0.057796,-0.266285,0.305046,93.75,0.059166,5.9246,0.4943
17659,0.000991,0.562285,738.70,910.57,1828.12,0.490831,0.011765,0.407116,0.779287,0.075681,-0.280921,-0.545199,-0.435963,93.75,0.211484,10.0628,0.7472
17664,0.000820,0.356307,479.73,768.70,796.88,0.257109,0.011765,1.028180,1.426118,0.131051,-0.822835,-1.030230,-0.732285,140.62,0.469932,17.2408,0.8917
17669,0.000716,0.179705,448.57,698.34,796.88,0.268730,0.019608,1.125418,1.257712,0.190750,-0.655658,-0.809521,-1.108702,93.75,0.509439,18.5014,0.8957
17675,0.000730,0.263443,601.90,795.93,1406.25,0.396365,0.015686,0.725718,0.986059,0.076628,-0.457828,-0.595263,-0.735315,140.62,0.432721,14.0769,0.8207
17680,0.000579,0.367830,801.07,876.31,1828.12,0.560161,0.023529,0.152246,0.480944,0.333969,-0.215481,-0.271726,-0.479952,93.75,0.387900,9.4506,0.6665
17685,0.000719,0.044174,703.27,854.39,1640.62,0.407789,0.003922,0.362796,0.677873,0.344222,-0.410088,-0.364174,-0.610629,93.75,0.387767,11.8987,0.7326
17691,0.000758,0.228488,481.95,705.78,890.62,0.299664,0.023529,0.908335,1.216573,0.424813,-0.827449,-0.758271,-0.964002,140.62,0.380542,14.8944,0.8725
17696,0.000841,0.110083,398.26,622.20,421.88,0.190387,0.015686,1.132727,1.566530,0.725951,-1.201957,-1.209428,-1.013823,140.62,0.470875,21.5049,0.9214
17701,0.000683,0.274145,553.83,728.34,1125.00,0.349795,0.007843,0.676918,1.052262,0.248814,-0.367583,-0.686400,-0.924011,140.62,0.477476,16.8766,0.8415
17707,0.000279,0.344121,704.81,808.05,1546.88,0.485977,0.050980,0.361714,0.541325,0.285491,-0.039961,-0.414394,-0.734176,93.75,0.393894,10.4106,0.7361
17712,0.000240,0.016441,661.29,813.13,1500.00,0.375581,0.047059,0.512630,0.609399,0.242129,-0.116169,-0.496891,-0.751098,93.75,0.311685,11.9187,0.7658
17717,0.000291,0.086854,640.67,804.69,1453.12,0.374071,0.074510,0.423452,0.641890,0.668781,-0.356643,-0.626687,-0.750794,93.75,0.143822,10.2471,0.7723
17723,0.000267,0.221353,705.71,782.67,1500.00,0.437415,0.062745,-0.256608,0.584565,0.632149,0.120678,-0.386310,-0.694474,187.50,0.104084,8.7672,0.6692
17728,0.000183,0.262075,560.40,750.38,1171.88,0.337467,0.113725,0.425542,1.079855,0.497897,-0.488342,-0.682505,-0.832448,187.50,0.143201,11.3902,0.8191
17733,0.000146,0.038521,596.56,807.78,1546.88,0.357416,0.184314,0.412169,1.103190,0.451249,-0.792969,-0.591702,-0.581938,187.50,0.107321,12.3734,0.7932
17739,0.000145,0.155626,652.21,876.20,1687.50,0.379126,0.101961,0.537611,0.950204,0.493316,-0.928147,-0.656754,-0.396230,93.75,0.079913,10.6758,0.7808
17744,0.000084,0.138252,812.14,992.46,2203.12,0.475056,0.215686,0.340054,0.760613,0.446344,-0.606694,-0.765551,-0.174766,140.62,0.071580,10.7316,0.7351
17749,0.000066,0.203264,897.44,1024.30,2437.50,0.478022,0.282353,-0.186468,0.814945,0.425392,-0.214400,-0.787940,-0.051531,187.50,0.053266,9.5219,0.6757
17755,0.000071,0.128618,1206.87,1142.79,2859.38,0.580243,0.254902,-0.752885,0.448848,0.483487,-0.077944,-0.594007,0.492501,187.50,0.027178,7.2621,0.4747
17760,0.000056,0.212612,1319.31,1163.74,2859.38,0.659702,0.345098,-0.602689,0.303104,0.279449,-0.117941,-0.499533,0.637608,187.50,0.022594,6.4249,0.4455
17765,0.000061,0.231922,1158.33,1119.83,2718.75,0.611266,0.345098,-0.191931,0.209680,0.329934,-0.254549,-0.486150,0.393015,187.50,0.018807,5.0902,0.5139
17771,0.000063,0.159027,1293.17,1128.31,2765.62,0.707036,0.345098,-0.541599,0.059582,0.410049,-0.154990,-0.299772,0.526728,328.12,0.015746,4.8787,0.4123
17776,0.000057,0.198779,1363.41,1091.95,2718.75,0.729027,0.392157,-0.803017,0.151295,0.308103,-0.293219,0.058286,0.578552,281.25,0.016187,5.5425,0.3443
17781,0.000064,0.178942,1313.06,1091.20,2765.62,0.707590,0.294118,-1.044528,0.244282,0.456041,-0.173304,-0.011434,0.528943,281.25,0.016540,5.7756,0.3410
17787,0.000050,0.275039,1289.08,1089.73,2765.62,0.725617,0.329412,-0.751513,-0.068143,0.537804,-0.208931,-0.036206,0.526990,375.00,0.016694,5.1046,0.3418
17792,0.000069,0.172923,1317.15,1103.12,2812.50,0.694410,0.305882,-0.603245,-0.507859,0.509094,-0.020396,0.196771,0.425634,328.12,0.020492,6.7014,0.2959
17797,0.000085,0.193001,1332.34,1089.40,2812.50,0.705251,0.200000,-0.815246,-0.438985,0.631779,-0.122019,0.207418,0.537051,328.12,0.018450,6.3624,0.2691
17803,0.000073,0.311490,1160.48,1050.64,2718.75,0.590190,0.282353,-1.092035,-0.155459,0.917017,0.057212,-0.069441,0.342707,375.00,0.028935,7.7328,0.3186
17808,0.000078,0.269971,1075.26,1035.08,2578.12,0.616221,0.176471,-0.863275,0.312108,0.644858,-0.046146,-0.171779,0.124233,234.38,0.027910,6.5029,0.4374
