----- BEGIN /raw_seg_noise_25s_42798.csv (711381 bytes) -----
#BEGIN {"ver":4,"type":"segment","mode":"noise","key":"-","rep":0,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":42798}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
20656,0.000120,0.204053,1614.08,758.10,2250.00,0.605734,0.156863,-1.192668,-0.824754,-0.448486,-0.034592,1.725022,0.775478,1734.38,0.051386,7.7373,0.0946
20661,0.000091,0.221585,1592.26,819.10,2343.75,0.617994,0.207843,-0.949322,-0.402446,-0.254420,-0.422050,1.500714,0.527523,1734.38,0.058886,8.7627,0.1558
20667,0.000082,0.213141,1537.68,838.27,2390.62,0.633890,0.219608,-1.629044,0.000900,0.025905,-0.371476,1.404501,0.569214,1734.38,0.029040,4.7114,0.1417
20672,0.000082,0.202271,1465.03,878.64,2437.50,0.698053,0.196078,-1.044616,-0.162392,-0.148589,-0.207247,1.134722,0.428123,1593.75,0.029863,5.4167,0.2002
20677,0.000059,0.219772,1394.50,863.40,2250.00,0.667157,0.333333,-0.947948,-0.261864,0.126587,-0.260843,1.116189,0.227878,1781.25,0.024448,4.8785,0.2181
20683,0.000070,0.138900,1439.45,923.76,2531.25,0.660134,0.305882,-0.771897,-0.248749,-0.002794,-0.364732,0.987099,0.401074,1781.25,0.022512,5.3567,0.2307
20688,0.000076,0.218197,1603.40,911.80,2625.00,0.801816,0.309804,-0.963972,-0.321649,-0.419086,-0.153702,1.080734,0.777673,1781.25,0.017093,4.2695,0.1719
20693,0.000072,0.249184,1488.94,903.31,2484.38,0.755780,0.243137,-1.492331,-0.164606,-0.069212,0.037988,1.098647,0.589515,1734.38,0.018505,4.2192,0.1581
20699,0.000083,0.250260,1289.41,1003.62,2578.12,0.738102,0.192157,-1.030122,0.031576,0.241303,-0.089191,0.537535,0.308900,187.50,0.022071,5.0357,0.2845
20704,0.000067,0.222401,1151.46,1029.82,2531.25,0.662512,0.266667,-1.170213,0.271871,0.690464,-0.119692,0.137550,0.190018,234.38,0.029717,7.1288,0.3514
20709,0.000080,0.217070,1139.69,998.54,2343.75,0.673295,0.211765,-1.118062,0.284935,0.690459,-0.237904,0.212845,0.167726,281.25,0.036702,9.1273,0.3528
20715,0.000089,0.163456,1273.92,1046.04,2671.88,0.669935,0.184314,-1.207100,0.012982,0.742945,-0.241315,0.147712,0.544777,328.12,0.029936,8.2423,0.2802
20720,0.000072,0.232626,1151.57,1023.99,2437.50,0.578177,0.294118,-1.035368,0.114444,0.868421,-0.576891,0.226906,0.402490,328.12,0.040646,10.1389,0.3154
20725,0.000087,0.224497,1218.55,1049.68,2671.88,0.670473,0.223529,-1.257181,0.360734,0.710526,-0.489679,0.265956,0.409644,281.25,0.040340,9.8416,0.3130
20731,0.000079,0.183997,1162.87,1068.22,2718.75,0.625378,0.207843,-1.252498,0.219401,0.827200,-0.045634,-0.179007,0.430537,281.25,0.039114,9.9093,0.3447
20736,0.000085,0.192047,1052.11,1003.24,2437.50,0.607219,0.164706,-0.988589,0.282144,0.718503,0.106466,-0.209102,0.090578,281.25,0.041944,10.1958,0.4270
20741,0.000081,0.197850,1119.35,1039.28,2484.38,0.613042,0.235294,-1.320693,0.517717,0.738142,-0.051816,-0.241841,0.358489,281.25,0.043698,10.5214,0.3870
20747,0.000094,0.235351,1189.13,1062.89,2671.88,0.612413,0.125490,-1.559078,0.323287,0.867608,-0.280209,0.101212,0.547181,328.12,0.041314,11.0363,0.2805
20752,0.000088,0.158360,1052.01,1016.92,2531.25,0.563904,0.188235,-1.262202,0.304254,0.965297,-0.207645,-0.066347,0.266642,328.12,0.048911,13.9487,0.3591
20757,0.000081,0.253514,982.95,992.82,2343.75,0.526425,0.192157,-0.975225,0.397827,0.959462,-0.225724,-0.337565,0.181224,281.25,0.046799,11.4048,0.4476
20763,0.000072,0.255507,1057.20,1010.02,2390.62,0.653943,0.211765,-0.636682,0.249742,0.605903,-0.099569,-0.214026,0.094631,281.25,0.039769,8.5714,0.4666
20768,0.000083,0.109166,1100.36,1062.00,2625.00,0.613619,0.160784,-0.585385,0.148162,0.636860,-0.190958,-0.288951,0.280273,328.12,0.031852,9.0162,0.4466
20773,0.000078,0.263799,1158.64,1100.94,2859.38,0.576968,0.219608,-1.597554,0.617723,0.951231,-0.396246,-0.025423,0.450269,281.25,0.036763,10.4868,0.3313
20779,0.000079,0.417870,1144.30,947.93,2296.88,0.678952,0.254902,-0.851301,0.231272,0.332278,-0.168412,0.519686,-0.063522,234.38,0.029383,5.9931,0.3686
20784,0.000127,0.264558,1228.29,892.48,2343.75,0.702484,0.156863,-0.894607,-0.228822,0.253987,0.082005,0.701532,0.085905,281.25,0.024369,4.4600,0.2778
20789,0.000113,0.360989,1354.07,808.24,2203.12,0.673302,0.152941,-1.398812,-0.591974,0.117577,0.432469,1.174351,0.266389,1546.88,0.027981,3.8896,0.1524
20795,0.000086,0.240543,1390.89,762.06,2015.62,0.643887,0.223529,-1.275777,-0.907562,-0.047788,0.442425,1.474300,0.314400,1500.00,0.040848,4.9468,0.1207
20800,0.000116,0.122501,1398.11,778.95,2015.62,0.646890,0.180392,-1.267140,-0.468586,-0.028701,0.061448,1.452209,0.250770,1640.62,0.029996,4.2258,0.1520
20805,0.000116,0.180049,1441.60,840.90,2343.75,0.737426,0.184314,-1.259612,-0.350818,-0.040383,-0.032822,1.302290,0.381346,1593.75,0.044154,6.5934,0.1615
20811,0.000078,0.248854,1371.04,797.62,1968.75,0.575798,0.250980,-0.907427,-0.386269,0.048183,-0.314854,1.432463,0.127903,1593.75,0.050731,7.1631,0.1936
20816,0.000066,0.160297,1255.60,800.61,1828.12,0.601435,0.262745,-0.972785,-0.451744,0.109898,0.275628,1.156652,-0.117649,1640.62,0.035937,5.3135,0.2259
20821,0.000098,0.100983,1386.40,927.46,2531.25,0.732051,0.250980,-1.254086,-0.505740,0.160563,0.387039,0.767420,0.444804,1640.62,0.017673,3.8510,0.1845
20827,0.000081,0.314332,1358.26,904.37,2390.62,0.706218,0.215686,-1.552391,-0.160768,0.409172,-0.083420,1.023948,0.363458,328.12,0.022702,4.4505,0.1750
20832,0.000080,0.225915,1344.57,907.43,2343.75,0.680802,0.203922,-1.845830,-0.063079,0.500489,0.013666,1.032305,0.362448,328.12,0.034786,6.2027,0.1609
20837,0.000056,0.141737,1303.53,963.22,2437.50,0.678535,0.356863,-1.398031,-0.098978,0.702910,-0.464638,0.799840,0.458897,328.12,0.038358,8.3218,0.2014
20843,0.000070,0.142952,1347.00,1002.36,2484.38,0.670434,0.282353,-0.894074,0.052902,0.524898,-0.957534,0.678898,0.594910,328.12,0.025828,6.7237,0.2578
20848,0.000080,0.165416,1337.93,1018.26,2625.00,0.714000,0.152941,-1.008534,-0.188714,0.473677,-0.211413,0.492644,0.442340,328.12,0.022251,6.6609,0.2561
20853,0.000080,0.273862,1257.16,1004.50,2578.12,0.694569,0.164706,-1.637398,-0.224027,0.777329,0.037816,0.550892,0.495387,328.12,0.035035,9.2607,0.1894
20859,0.000088,0.192897,1239.93,1036.92,2578.12,0.687592,0.156863,-1.221863,-0.126785,0.793070,-0.325078,0.353442,0.527213,328.12,0.042333,10.5082,0.2470
20864,0.000075,0.196557,1120.12,984.19,2437.50,0.615627,0.239216,-1.203428,0.007958,0.886136,-0.163096,0.213465,0.258964,328.12,0.041289,10.1023,0.3028
20869,0.000064,0.348029,1048.47,917.99,2156.25,0.663544,0.235294,-1.037411,0.161238,0.580431,0.176745,0.129016,-0.010018,281.25,0.033541,6.9057,0.3781
20875,0.000070,0.171499,1257.78,997.47,2578.12,0.708600,0.258824,-1.129047,-0.272063,0.502956,0.134227,0.393527,0.370401,328.12,0.026016,6.3264,0.2530
20880,0.000081,0.183438,1290.58,1059.85,2671.88,0.647896,0.196078,-1.308159,-0.338264,0.777375,0.107979,0.185369,0.575701,328.12,0.032873,9.0011,0.2308
20885,0.000078,0.251202,1225.59,1038.13,2718.75,0.701909,0.149020,-1.205047,-0.091898,0.653053,0.071100,0.190901,0.381891,328.12,0.035620,8.9705,0.2819
20891,0.000077,0.187592,1186.76,1044.21,2718.75,0.667840,0.227451,-1.073025,-0.229585,0.877657,-0.176882,0.128735,0.473101,328.12,0.036136,9.3898,0.2784
20896,0.000085,0.183134,1098.19,1053.76,2671.88,0.611081,0.168627,-0.800608,0.035187,0.802516,-0.096016,-0.204171,0.263090,328.12,0.031724,8.2204,0.3984
20901,0.000079,0.282129,989.45,986.86,2437.50,0.611288,0.196078,-0.584069,0.403727,0.544924,-0.031308,-0.377635,0.044361,281.25,0.030163,6.9320,0.5191
20907,0.000059,0.244540,1140.78,1036.98,2625.00,0.617486,0.368627,-0.995055,0.109092,0.790279,-0.273697,-0.025647,0.395027,375.00,0.032339,7.5775,0.3480
20912,0.000071,0.130433,1315.11,1112.19,2812.50,0.676986,0.262745,-0.859066,0.105749,0.638113,-0.555525,0.060856,0.609873,328.12,0.019955,5.3631,0.3292
20917,0.000063,0.182118,1235.25,1086.43,2765.62,0.693310,0.282353,-0.780128,0.040284,0.440187,-0.057884,-0.047463,0.405004,421.88,0.017072,5.0780,0.3662
20923,0.000079,0.279604,1192.06,1042.81,2671.88,0.734996,0.168627,-0.736058,0.175313,0.336852,-0.046847,0.046285,0.224454,375.00,0.020714,5.4707,0.3975
20928,0.000080,0.217003,1274.31,1096.23,2859.38,0.658000,0.160784,-1.401934,0.159557,0.783446,-0.146065,0.083620,0.521375,328.12,0.028639,8.4433,0.2842
20933,0.000089,0.213028,1228.31,1077.97,2718.75,0.651823,0.160784,-1.504827,0.199149,0.797480,0.012058,-0.025669,0.521808,281.25,0.037370,10.7576,0.2889
20939,0.000078,0.277534,1119.57,1004.57,2531.25,0.614041,0.160784,-1.901227,0.365734,0.842669,0.306906,0.055205,0.330711,281.25,0.045376,11.0969,0.2767
20944,0.000084,0.192152,1037.05,930.12,2343.75,0.582219,0.160784,-1.824921,0.238739,0.931069,0.278798,0.193497,0.182819,281.25,0.041478,9.6212,0.2726
20949,0.000087,0.223846,1150.06,984.33,2484.38,0.644128,0.219608,-1.155078,0.207818,0.622668,-0.063624,0.104739,0.283478,281.25,0.035752,8.2072,0.3390
20955,0.000074,0.258390,1175.80,1009.76,2531.25,0.667574,0.290196,-1.441154,0.062415,0.737230,0.064982,0.247775,0.328750,328.12,0.034399,7.2885,0.2734
20960,0.000084,0.236197,1331.16,1074.76,2812.50,0.746704,0.188235,-1.911384,-0.168546,0.650024,0.526415,0.246759,0.656732,375.00,0.025182,5.3627,0.1837
20965,0.000085,0.213757,1240.65,1016.90,2625.00,0.711351,0.223529,-1.565943,-0.217909,0.690619,0.417517,0.145190,0.530528,375.00,0.029356,6.0436,0.2262
20971,0.000085,0.224973,1241.03,1080.50,2671.88,0.699533,0.141176,-1.095647,-0.017004,0.639007,0.053640,-0.071085,0.491091,375.00,0.031571,6.4611,0.3173
20976,0.000104,0.211528,1230.51,1079.96,2671.88,0.666185,0.109804,-0.833920,0.153715,0.490929,0.121515,-0.401057,0.468818,375.00,0.033779,6.9558,0.4076
20981,0.000073,0.228488,1069.67,1007.01,2437.50,0.622131,0.227451,-0.796315,-0.038326,0.776899,-0.046710,-0.144827,0.249279,328.12,0.040099,8.3976,0.3847
20987,0.000069,0.230052,1010.41,958.46,2390.62,0.589309,0.278431,-1.186896,0.194847,0.901890,0.173639,-0.234816,0.151335,281.25,0.028439,6.1870,0.3883
20992,0.000084,0.148853,1046.25,987.24,2437.50,0.602766,0.188235,-0.969300,0.262584,0.581400,0.367377,-0.333915,0.091855,234.38,0.026820,6.6993,0.4422
20997,0.000073,0.262289,1150.44,1033.39,2531.25,0.636505,0.196078,-1.032755,0.118638,0.627586,0.064992,-0.094283,0.315824,281.25,0.026860,6.8310,0.3617
21003,0.000073,0.249384,1203.87,1029.27,2625.00,0.628396,0.266667,-1.912376,0.145157,0.946412,0.166107,0.091666,0.563034,281.25,0.030867,7.3751,0.2295
21008,0.000078,0.206509,1173.90,1085.21,2671.88,0.600487,0.231373,-1.029093,0.079133,0.761660,-0.100264,-0.144621,0.433185,328.12,0.027879,7.1866,0.3499
21013,0.000077,0.273624,1149.20,1074.31,2671.88,0.671756,0.203922,-0.769253,0.305503,0.461120,0.051403,-0.284879,0.236106,281.25,0.032198,7.8932,0.4483
21019,0.000072,0.189074,1104.13,1018.60,2578.12,0.636522,0.219608,-1.053145,0.277217,0.651248,0.149585,-0.167602,0.142696,281.25,0.034417,8.5865,0.4072
21024,0.000078,0.256112,1157.94,1048.82,2718.75,0.635272,0.258824,-1.708273,0.198261,0.910920,0.064550,0.030202,0.504339,328.12,0.032884,8.6656,0.2646
21029,0.000057,0.243989,1119.13,983.30,2390.62,0.648555,0.376471,-1.761083,0.286358,0.757694,0.342953,-0.022498,0.396578,328.12,0.028962,6.9651,0.2841
21035,0.000069,0.140265,1184.55,1025.54,2531.25,0.681538,0.172549,-1.129096,0.088739,0.594415,0.042626,-0.050132,0.453446,328.12,0.019760,5.9274,0.3270
21040,0.000053,0.220772,1344.02,1079.57,2859.38,0.750561,0.403922,-1.463840,-0.269167,0.731015,0.226869,0.075493,0.699632,328.12,0.023758,7.2088,0.2220
21045,0.000090,0.152731,1239.32,1078.05,2765.62,0.628928,0.203922,-1.000729,-0.197133,0.738656,0.021491,-0.111988,0.549704,328.12,0.027232,8.7587,0.3062
21051,0.000091,0.266058,1156.79,1057.53,2578.12,0.650052,0.160784,-1.002458,0.223377,0.732287,-0.274933,-0.125203,0.446930,328.12,0.032641,9.0725,0.3658
21056,0.000088,0.265950,1091.86,1065.62,2625.00,0.626790,0.156863,-0.862824,0.269052,0.755302,-0.184507,-0.262877,0.285855,328.12,0.045872,10.4855,0.4235
21061,0.000071,0.133673,1174.98,1098.47,2671.88,0.613036,0.247059,-0.852196,0.223145,0.747653,-0.377044,-0.214655,0.473098,328.12,0.048469,11.3452,0.3908
21067,0.000074,0.140525,1169.33,1052.38,2625.00,0.671660,0.294118,-1.248689,0.229885,0.771405,-0.095192,-0.066898,0.409489,281.25,0.037716,9.5802,0.3361
21072,0.000077,0.270249,1061.58,993.52,2390.62,0.633311,0.176471,-1.067474,0.277282,0.614911,0.240836,-0.209199,0.143642,281.25,0.029202,6.8215,0.4104
21077,0.000077,0.207239,1125.30,1016.43,2578.12,0.589669,0.215686,-1.372022,-0.088054,0.887447,0.201747,-0.055913,0.426798,375.00,0.031890,8.6155,0.2859
21083,0.000072,0.162004,1152.65,1033.05,2671.88,0.627012,0.207843,-1.342009,-0.339267,0.954822,0.161054,0.069749,0.495650,375.00,0.035105,9.6822,0.2454
21088,0.000067,0.174140,1216.83,1068.86,2765.62,0.666482,0.278431,-1.215838,-0.261703,0.842767,0.163160,-0.101491,0.573103,328.12,0.035288,9.8252,0.2740
21093,0.000073,0.271606,1278.71,1046.13,2765.62,0.743470,0.254902,-1.089744,-0.530488,0.592042,0.387779,0.144704,0.495707,328.12,0.028621,7.1722,0.2441
21099,0.000083,0.160577,1270.22,1113.62,2953.12,0.637592,0.180392,-1.412993,-0.255670,0.928413,0.235429,-0.133153,0.637974,328.12,0.033793,9.7147,0.2522
21104,0.000067,0.216277,1232.34,1095.51,2859.38,0.639010,0.203922,-1.448595,0.059681,0.908552,-0.058167,-0.022938,0.561467,328.12,0.041077,12.3595,0.2761
21109,0.000081,0.163206,1221.45,1051.06,2671.88,0.673207,0.223529,-1.624104,0.209714,0.863690,-0.116792,0.126041,0.541451,328.12,0.040497,11.6603,0.2610
21115,0.000065,0.262280,1187.30,1073.29,2671.88,0.618012,0.231373,-0.755503,-0.021458,0.805553,-0.298359,-0.290211,0.559976,328.12,0.035003,9.7350,0.3721
21120,0.000077,0.175201,1092.63,997.28,2437.50,0.585268,0.215686,-0.789548,-0.162848,0.871253,-0.109893,-0.127679,0.318715,375.00,0.033760,10.4212,0.3608
21125,0.000072,0.268255,1080.05,994.85,2390.62,0.616769,0.235294,-0.874244,0.071619,0.809172,-0.294207,0.120017,0.167642,328.12,0.036916,11.0517,0.3670
21131,0.000079,0.149434,1194.72,1055.38,2578.12,0.599000,0.172549,-1.076669,-0.191750,0.869045,-0.159575,0.083010,0.475938,328.12,0.041078,12.6707,0.2862
21136,0.000081,0.163327,1230.02,1079.31,2765.62,0.632090,0.168627,-1.252300,-0.265720,0.918508,-0.053408,0.084445,0.568475,328.12,0.041246,12.3796,0.2525
21141,0.000083,0.229608,1172.20,1062.14,2671.88,0.594426,0.176471,-0.994788,0.054144,0.945032,-0.601231,0.055541,0.541301,328.12,0.040238,11.1448,0.3168
21147,0.000201,0.376303,1053.81,1024.63,2484.38,0.566872,0.039216,-0.854698,0.664753,0.751744,-0.675314,-0.141730,0.255245,281.25,0.041002,9.8644,0.4621
21152,0.000255,0.374619,893.06,1007.31,2296.88,0.501444,0.050980,-0.695842,1.073231,0.790886,-0.856781,-0.381399,0.069906,234.38,0.091883,16.5727,0.5853
21157,0.000301,0.359336,751.01,942.99,2015.62,0.399312,0.047059,-0.791989,1.259454,0.961940,-0.513977,-0.784619,-0.130809,234.38,0.148850,18.5679,0.6663
21163,0.000444,0.335768,689.94,863.34,1593.75,0.397647,0.058824,-0.261753,1.050980,0.924497,-0.336810,-0.864127,-0.512787,234.38,0.178825,17.7078,0.7471
21168,0.000590,0.354648,611.41,834.35,1453.12,0.314444,0.015686,-0.084659,1.336573,0.783672,-0.783911,-0.776952,-0.474724,234.38,0.216498,16.8910,0.7776
21173,0.000865,0.422132,545.04,762.04,1218.75,0.309571,0.019608,0.486284,1.253187,0.459044,-0.822166,-0.642351,-0.733997,187.50,0.316161,16.5640,0.8261
21179,0.000872,0.416631,456.91,629.13,609.38,0.228395,0.039216,0.713684,1.223879,0.875203,-0.798552,-0.863773,-1.150440,140.62,0.421315,14.7976,0.8782
21184,0.000523,0.254800,578.68,718.75,1078.12,0.333233,0.011765,0.364659,0.823390,0.821556,-0.392665,-0.714484,-0.902457,140.62,0.421928,12.0605,0.8026
21189,0.000697,0.276314,762.56,841.81,1640.62,0.532451,0.031373,0.138417,0.426059,0.341871,0.010674,-0.345834,-0.571188,93.75,0.327308,8.3438,0.6772
21195,0.000480,0.030991,625.73,789.95,1359.38,0.374341,0.007843,0.421038,0.792943,0.513703,-0.364163,-0.609924,-0.753598,93.75,0.333043,11.6022,0.7839
21200,0.000270,0.165418,638.32,803.57,1359.38,0.421364,0.054902,0.523700,0.704042,0.349649,-0.299368,-0.550393,-0.727630,140.62,0.320016,11.3743,0.7778
21205,0.000164,0.042106,619.71,783.25,1312.50,0.367269,0.125490,0.348465,0.762345,0.662972,-0.491986,-0.568356,-0.713440,375.00,0.152458,9.0374,0.7679
21211,0.000204,0.202672,740.27,805.01,1546.88,0.411372,0.090196,-0.736416,0.275176,1.134145,0.229760,-0.410764,-0.491902,328.12,0.101571,10.2938,0.5550
21216,0.000253,0.270773,704.05,772.58,1500.00,0.454961,0.062745,-0.203777,0.551097,0.741125,0.049564,-0.381455,-0.756554,234.38,0.078698,7.7416,0.6776
21221,0.000215,0.273508,662.63,818.02,1500.00,0.395831,0.031373,-0.009320,0.935001,0.615535,-0.351686,-0.566438,-0.623093,187.50,0.115625,11.2531,0.7422
21227,0.000104,0.269269,743.28,850.41,1734.38,0.482082,0.203922,-0.412118,0.798303,0.628125,-0.060533,-0.415212,-0.538566,234.38,0.120752,10.8780,0.6615
21232,0.000150,0.091198,793.72,943.10,1875.00,0.492468,0.094118,-0.029083,0.657439,0.580164,-0.271740,-0.531252,-0.405529,281.25,0.067904,8.3526,0.6862
21237,0.000075,0.123252,891.43,953.86,2156.25,0.565424,0.207843,-0.110850,0.331190,0.561108,-0.185081,-0.310285,-0.286082,328.12,0.056658,8.6486,0.6007
21243,0.000102,0.155946,878.60,931.61,2062.50,0.562086,0.200000,-0.002129,0.244087,0.498233,-0.264025,-0.218417,-0.257749,93.75,0.040391,6.4187,0.5888
21248,0.000104,0.079367,990.78,1025.22,2437.50,0.580047,0.125490,-0.337427,0.362853,0.550685,-0.248058,-0.371021,0.042967,328.12,0.032440,6.7927,0.5441
21253,0.000121,0.214131,900.93,965.69,2250.00,0.526975,0.109804,-0.650975,0.333689,0.909953,-0.008906,-0.593824,0.010065,328.12,0.050538,9.9864,0.5333
21259,0.000090,0.224448,879.05,919.71,2062.50,0.508398,0.149020,-0.708218,0.107304,1.018086,-0.096868,-0.297130,-0.023175,328.12,0.056086,10.9749,0.4650
21264,0.000076,0.152204,933.56,975.66,2203.12,0.525397,0.274510,-0.387359,0.113139,0.834505,-0.253894,-0.289227,-0.017163,375.00,0.054077,11.4439,0.5040
21269,0.000100,0.189406,1068.63,1075.87,2578.12,0.581027,0.156863,-0.138775,0.130026,0.534815,-0.390162,-0.340734,0.204831,375.00,0.040807,9.8766,0.5159
21275,0.000084,0.247614,980.23,1005.44,2343.75,0.589091,0.200000,-0.682904,0.279588,0.844076,-0.390388,-0.164548,0.114176,375.00,0.040242,9.7770,0.4560
21280,0.000096,0.246922,939.71,951.86,2296.88,0.543180,0.160784,-0.995289,0.405764,0.939289,-0.187048,-0.218290,0.055574,328.12,0.051393,12.0559,0.4469
21285,0.000068,0.151792,959.76,958.76,2390.62,0.538986,0.200000,-0.832416,0.331876,0.829350,-0.053484,-0.287546,0.012221,328.12,0.047164,11.8341,0.4719
21291,0.000135,0.201534,953.69,985.40,2390.62,0.549874,0.152941,-0.680616,0.350310,0.731604,0.083857,-0.426152,-0.059002,328.12,0.036751,8.5393,0.5193
21296,0.000222,0.292087,899.25,1007.45,2390.62,0.494789,0.031373,-0.174146,0.600421,0.548724,-0.289180,-0.593663,-0.092156,140.62,0.038668,7.9595,0.6355
21301,0.000529,0.548987,785.16,904.14,1781.25,0.529954,0.023529,0.103828,0.721255,0.251734,-0.161876,-0.430394,-0.484548,140.62,0.092263,9.0184,0.7047
21307,0.000691,0.495616,715.29,842.97,1546.88,0.500777,0.007843,0.221586,0.764577,0.301280,-0.196722,-0.442904,-0.647816,140.62,0.216373,10.6676,0.7385
21312,0.000617,0.268605,507.45,697.69,890.62,0.270533,0.015686,0.556867,1.254818,0.352675,-0.394265,-0.743892,-1.026202,140.62,0.358260,15.7328,0.8570
21317,0.000539,0.239373,611.24,759.42,1265.62,0.387476,0.007843,0.404424,0.941356,0.274887,-0.118384,-0.672091,-0.830192,140.62,0.389150,15.0807,0.8060
21323,0.000499,0.150539,569.08,713.71,1031.25,0.338204,0.019608,0.520465,0.867047,0.459204,-0.107590,-0.749024,-0.990102,140.62,0.366984,15.0806,0.8268
21328,0.000422,0.136384,536.25,708.95,984.38,0.312362,0.027451,0.545450,1.070927,0.367229,-0.176786,-0.716840,-1.089979,140.62,0.323127,15.5334,0.8470
21333,0.000465,0.172149,536.30,721.60,1125.00,0.310950,0.015686,0.568283,1.114332,0.395855,-0.467418,-0.572977,-1.038074,93.75,0.217495,12.6537,0.8385
21339,0.000206,0.175604,496.37,726.17,1031.25,0.285332,0.031373,0.854882,1.223982,0.126456,-0.569526,-0.681859,-0.953936,140.62,0.254821,15.0748,0.8650
21344,0.000209,0.158990,629.04,798.07,1406.25,0.394441,0.062745,0.510995,0.932569,0.114395,-0.162979,-0.624750,-0.770230,140.62,0.224080,14.6536,0.8052
21349,0.000106,0.049884,722.05,846.57,1593.75,0.426428,0.188235,0.083363,0.817804,0.215600,0.048306,-0.607729,-0.557343,140.62,0.100585,9.9987,0.7375
21355,0.000165,0.234951,826.74,867.02,1781.25,0.470200,0.066667,-0.794103,0.598157,0.702264,0.240972,-0.396341,-0.350950,281.25,0.073641,8.0839,0.5685
21360,0.000108,0.115157,930.21,906.32,2062.50,0.541398,0.243137,-0.777297,0.240689,0.733509,0.189330,-0.198672,-0.187559,281.25,0.057259,7.6664,0.4812
21365,0.000138,0.233842,891.13,882.47,1968.75,0.521425,0.141176,-0.650969,0.067047,0.814893,0.275101,-0.291965,-0.214107,421.88,0.055220,7.2160,0.4903
21371,0.000147,0.257825,1038.79,940.96,2250.00,0.640589,0.066667,-0.489099,-0.187867,0.417412,0.386480,-0.070368,-0.056558,421.88,0.050544,5.8323,0.4317
21376,0.000124,0.217871,914.90,983.61,2296.88,0.565309,0.145098,-0.339669,0.371025,0.656493,-0.034973,-0.533149,-0.119726,328.12,0.062745,8.0948,0.5847
21381,0.000087,0.073232,926.42,981.22,2296.88,0.517373,0.149020,-0.708988,0.379060,0.826698,-0.076309,-0.392698,-0.027762,328.12,0.070386,12.2818,0.5113
21387,0.000110,0.270810,869.54,896.93,1968.75,0.518710,0.145098,-0.378530,0.141162,0.702059,0.079350,-0.280668,-0.263374,328.12,0.053108,8.8234,0.5383
21392,0.000088,0.153113,836.09,885.20,1921.88,0.511933,0.129412,-0.314562,0.420201,0.595055,-0.007518,-0.367772,-0.325404,328.12,0.039090,7.1204,0.5985
21397,0.000085,0.223958,1015.64,939.64,2296.88,0.653769,0.196078,-0.803957,0.371247,0.402462,0.244477,-0.102582,-0.111645,281.25,0.046421,8.8585,0.4727
21403,0.000062,0.203092,1071.08,1004.36,2437.50,0.629586,0.282353,-1.041404,0.276196,0.733626,-0.013840,-0.037390,0.082813,281.25,0.039177,8.1767,0.4000
21408,0.000084,0.145713,1265.70,1096.07,2859.38,0.669949,0.172549,-1.011467,-0.137130,0.752300,-0.186394,0.127714,0.454975,328.12,0.035888,8.8736,0.2962
21413,0.000102,0.188119,1212.61,1058.63,2671.88,0.660041,0.129412,-0.987579,-0.149631,0.699838,-0.046389,0.212992,0.270768,328.12,0.036036,8.8919,0.3078
21419,0.000085,0.273297,1000.93,997.06,2296.88,0.569418,0.192157,-0.764225,0.347972,0.784773,-0.220931,-0.142474,-0.005114,281.25,0.043641,9.7332,0.4665
21424,0.000063,0.177219,1055.53,1019.83,2437.50,0.607891,0.266667,-1.004319,0.306214,0.770575,0.063800,-0.204568,0.068298,281.25,0.044826,10.0920,0.4302
21429,0.000074,0.201701,1171.24,1061.42,2625.00,0.610482,0.219608,-1.466159,0.016362,0.936145,0.046347,-0.010583,0.477888,328.12,0.030874,7.7605,0.2772
21435,0.000068,0.167164,1096.10,1011.57,2531.25,0.594964,0.274510,-1.397297,0.204401,0.764803,0.293484,-0.178729,0.313337,328.12,0.025007,6.8484,0.3399
21440,0.000062,0.216987,1172.87,1018.51,2578.12,0.633303,0.266667,-1.639603,-0.140989,0.876094,0.285075,0.122968,0.496456,375.00,0.026569,7.8312,0.2315
21445,0.000084,0.231245,1365.44,1076.49,2765.62,0.710710,0.172549,-2.055722,-0.368001,0.802446,0.457935,0.306533,0.856809,328.12,0.024935,6.9237,0.1426
21451,0.000073,0.273721,1277.63,1057.20,2671.88,0.719773,0.258824,-0.953955,-0.328657,0.505782,0.169369,0.096199,0.511262,328.12,0.029903,6.8621,0.2799
21456,0.000089,0.189761,1191.07,1067.57,2625.00,0.609471,0.207843,-0.813603,-0.199315,0.733286,-0.062503,-0.136171,0.478305,328.12,0.038215,8.9675,0.3368
21461,0.000376,0.390794,1156.26,1046.45,2531.25,0.668922,0.070588,-0.494922,0.145573,0.362113,-0.190493,-0.144597,0.322326,328.12,0.041300,6.9322,0.4345
21467,0.000380,0.573842,813.09,968.77,2062.50,0.495184,0.023529,0.307582,0.838562,0.027837,-0.526804,-0.449008,-0.198169,140.62,0.125243,9.7651,0.7103
21472,0.000747,0.325178,765.04,913.37,1781.25,0.451915,0.007843,0.457565,0.882043,-0.191662,-0.380964,-0.331766,-0.435217,140.62,0.240058,14.7575,0.7414
