label,mode,folder,fs,pre_ms,lead_ms,post_ms,peak,clip,rms_pre,rms_post,snr_proxy_db,onset_sample,onset_ms_est,onset_minus_enter_ms,flags,moved_to
d1,stress,d1\rep002_20251219-231856,48000,300,0,400,0.0797119140625,0,0.004561999347060919,0.01972738839685917,12.718286063499773,17040,355.0,55.0,,
d2,stress,d2\rep001_20251219-232313,48000,300,0,400,0.1119384765625,0,0.006385391112416983,0.027030417695641518,12.533304028557819,16320,340.0,40.0,,
d2,stress,d2\rep002_20251219-232316,48000,300,0,400,0.1412353515625,0,0.010481550358235836,0.03419627249240875,10.27106430260414,15840,330.0,30.0,,
d2,stress,d2\rep003_20251219-232322,48000,300,0,400,0.1534423828125,0,0.00673489598557353,0.03755216300487518,14.926080233697439,15600,325.0,25.0,,
d4,stress,d4\rep001_20251219-235002,48000,300,0,400,0.130584716796875,0,0.0023166127502918243,0.02104949578642845,19.167761763742416,15120,315.0,15.0,,
d4,stress,d4\rep002_20251219-235005,48000,300,0,400,0.12957763671875,0,0.002264986280351877,0.019862886518239975,18.859532315587135,14880,310.0,10.0,,
d4,stress,d4\rep003_20251219-235008,48000,300,0,400,0.15460205078125,0,0.0022776289843022823,0.02316002920269966,20.145118997661385,15120,315.0,15.0,,
d4,stress,d4\rep004_20251219-235011,48000,300,0,400,0.128143310546875,0,0.0016450764378532767,0.019733650609850883,21.580422210990008,15120,315.0,15.0,,
d5,stress,d5\rep001_20251219-235339,48000,300,0,400,0.134735107421875,0,0.003247944638133049,0.04007493704557419,21.82528215827018,15840,330.0,30.0,,
d5,stress,d5\rep002_20251219-235342,48000,300,0,400,0.175750732421875,0,0.0011817474151030183,0.04731747508049011,32.049930854679054,14640,305.0,5.0,,
d5,stress,d5\rep003_20251219-235345,48000,300,0,400,0.13177490234375,0,0.0036638511810451746,0.03949439525604248,20.65195071178787,16320,340.0,40.0,,
d5,stress,d5\rep004_20251219-235348,48000,300,0,400,0.1334228515625,0,0.0021632839925587177,0.040590476244688034,25.466208402893905,15360,320.0,20.0,,
d5,stress,d5\rep005_20251219-235352,48000,300,0,400,0.16949462890625,0,0.0035528286825865507,0.04906783998012543,22.804451211677407,14880,310.0,10.0,,
d6,stress,d6\rep001_20251219-235726,48000,300,0,400,0.071624755859375,0,0.002143108518794179,0.016405684873461723,17.6790005284823,15840,330.0,30.0,,
d6,stress,d6\rep002_20251219-235729,48000,300,0,400,0.077239990234375,0,0.001804780913516879,0.0174937155097723,19.729147086299797,16080,335.0,35.0,,
d6,stress,d6\rep003_20251219-235735,48000,300,0,400,0.083099365234375,0,0.0020040529780089855,0.017602281644940376,18.873191509722943,16080,335.0,35.0,,
d6,stress,d6\rep004_20251219-235743,48000,300,0,400,0.076995849609375,0,0.0021139306481927633,0.017043884843587875,18.129553519821904,15600,325.0,25.0,,
d7,stress,d7\rep001_20251220-000140,48000,300,0,400,0.04998779296875,0,0.001537036383524537,0.006893218960613012,13.0347541293951,15360,320.0,20.0,,
d7,stress,d7\rep002_20251220-000149,48000,300,0,400,0.050048828125,0,0.0015219926135614514,0.0069326977245509624,13.169789946117408,15120,315.0,15.0,,
d7,stress,d7\rep003_20251220-000153,48000,300,0,400,0.0501708984375,0,0.0014362111687660217,0.0068703205324709415,13.595169210030683,14880,310.0,10.0,,
d7,stress,d7\rep004_20251220-000157,48000,300,0,400,0.052886962890625,0,0.001217553624883294,0.007614820264279842,15.923425186022659,15600,325.0,25.0,,
e1,stress,e1\rep001_20251219-231941,48000,300,0,400,0.0743408203125,0,0.003120346926152706,0.018573667854070663,15.49389353522396,14880,310.0,10.0,,
e1,stress,e1\rep002_20251219-231948,48000,300,0,400,0.078826904296875,0,0.0033570630475878716,0.01890796236693859,15.013702504359806,15600,325.0,25.0,,
e2,stress,e2\rep001_20251219-232400,48000,300,0,400,0.09381103515625,0,0.007651480380445719,0.025906704366207123,10.593333204167813,15360,320.0,20.0,,
e2,stress,e2\rep002_20251219-232406,48000,300,0,400,0.105621337890625,0,0.0033710503485053778,0.027779867872595787,18.319296472145247,15600,325.0,25.0,,
e3,stress,e3\rep001_20251219-234650,48000,300,0,400,0.06597900390625,0,0.00745021877810359,0.02581169083714485,10.792947740922454,17280,360.0,60.0,,
e3,stress,e3\rep002_20251219-234654,48000,300,0,400,0.137054443359375,0,0.005304232705384493,0.04632234573364258,18.82335804282002,15120,315.0,15.0,,
e3,stress,e3\rep003_20251219-234704,48000,300,0,400,0.139007568359375,0,0.008928927592933178,0.04873198643326759,14.740295474732246,14880,310.0,10.0,,
e4,stress,e4\rep001_20251219-235033,48000,300,0,400,0.161163330078125,0,0.0027022939175367355,0.037158310413360596,22.766464513855578,14880,310.0,10.0,,
e4,stress,e4\rep002_20251219-235048,48000,300,0,400,0.156585693359375,0,0.005237781908363104,0.03838665038347244,17.300654688437287,15600,325.0,25.0,,
e5,stress,e5\rep001_20251219-235416,48000,300,0,400,0.125701904296875,0,0.0016166846035048366,0.022488772869110107,22.866804131039675,14880,310.0,10.0,,
e5,stress,e5\rep002_20251219-235420,48000,300,0,400,0.126953125,0,0.0016481245402246714,0.025217832997441292,23.694349841154796,15360,320.0,20.0,,
e5,stress,e5\rep003_20251219-235423,48000,300,0,400,0.116180419921875,0,0.001737196696922183,0.022229554131627083,22.141630531033442,15360,320.0,20.0,,
e5,stress,e5\rep004_20251219-235426,48000,300,0,400,0.115570068359375,0,0.005207694135606289,0.02351422794163227,13.093703801858991,15120,315.0,15.0,,
e6,stress,e6\rep001_20251219-235807,48000,300,0,400,0.08148193359375,0,0.003781093517318368,0.016288280487060547,12.685154646100314,15840,330.0,30.0,,
e6,stress,e6\rep002_20251219-235810,48000,300,0,400,0.10345458984375,0,0.0013701559510082006,0.019445398822426796,23.04093117877239,16080,335.0,35.0,,
e6,stress,e6\rep003_20251219-235813,48000,300,0,400,0.09130859375,0,0.0014292310224846005,0.017417483031749725,21.71765365752734,15600,325.0,25.0,,
e6,stress,e6\rep004_20251219-235817,48000,300,0,400,0.09661865234375,0,0.0012639890192076564,0.01785457879304886,23.000119777687722,15120,315.0,15.0,,
e6,stress,e6\rep005_20251219-235820,48000,300,0,400,0.078857421875,0,0.0007038465118966997,0.014906822703778744,26.51813071150091,15120,315.0,15.0,,
e7,stress,e7\rep001_20251220-000227,48000,300,0,400,0.045562744140625,0,0.0012372370110824704,0.00670737586915493,14.681989093667474,14880,310.0,10.0,,
f#1,stress,f#1\rep001_20251219-232024,48000,300,0,400,0.108551025390625,0,0.006980489008128643,0.026308339089155197,11.524150751769417,15600,325.0,25.0,,
f#1,stress,f#1\rep002_20251219-232030,48000,300,0,400,0.116180419921875,0,0.004958708770573139,0.027959519997239113,15.023220733676526,15840,330.0,30.0,,
f#2,stress,f#2\rep001_20251219-232429,48000,300,0,400,0.1253662109375,0,0.002409721491858363,0.03614150360226631,23.52078394734346,15120,315.0,15.0,,
f#2,stress,f#2\rep002_20251219-232432,48000,300,0,400,0.120635986328125,0,0.0026776737067848444,0.03356175869703293,21.961738144639853,14880,310.0,10.0,,
f#2,stress,f#2\rep003_20251219-232435,48000,300,0,400,0.10980224609375,0,0.006515628192573786,0.031185781583189964,13.60000572732941,15360,320.0,20.0,,
f#2,stress,f#2\rep004_20251219-232438,48000,300,0,400,0.117706298828125,0,0.0027550465893000364,0.03304402902722359,21.579278061987583,15600,325.0,25.0,,
f#2,stress,f#2\rep005_20251219-232441,48000,300,0,400,0.108551025390625,0,0.0027449973858892918,0.030543753877282143,20.927606646166502,16080,335.0,35.0,,
f#3,stress,f#3\rep001_20251219-234731,48000,300,0,400,0.163665771484375,0,0.010825983248651028,0.046725232154130936,12.70168172531762,15840,330.0,30.0,,
f#3,stress,f#3\rep002_20251219-234734,48000,300,0,400,0.188873291015625,0,0.006792956031858921,0.055036868900060654,18.171897177582917,15840,330.0,30.0,,
f#3,stress,f#3\rep003_20251219-234740,48000,300,0,400,0.18841552734375,0,0.0038181524723768234,0.05286593362689018,22.826450670339618,14640,305.0,5.0,,
f#3,stress,f#3\rep004_20251219-234744,48000,300,0,400,0.179168701171875,0,0.0031748018227517605,0.05638536810874939,24.988993399574532,14880,310.0,10.0,,
f#4,stress,f#4\rep001_20251219-235120,48000,300,0,400,0.096435546875,0,0.0034405759070068598,0.019398873671889305,15.022905344051104,14640,305.0,5.0,,
f#4,stress,f#4\rep002_20251219-235127,48000,300,0,400,0.08538818359375,0,0.0014703706838190556,0.018528537824749947,22.008280826259202,14640,305.0,5.0,,
f#5,stress,f#5\rep001_20251219-235447,48000,300,0,400,0.096099853515625,0,0.0021486293990164995,0.019863415509462357,19.31784466796904,15360,320.0,20.0,,
f#6,stress,f#6\rep001_20251219-235852,48000,300,0,400,0.081329345703125,0,0.004475447814911604,0.014976991340517998,10.491760263161076,14880,310.0,10.0,,
f#6,stress,f#6\rep002_20251219-235855,48000,300,0,400,0.093109130859375,0,0.0036320160143077374,0.01641790010035038,13.103395217479335,15360,320.0,20.0,,
f#6,stress,f#6\rep003_20251219-235859,48000,300,0,400,0.075714111328125,0,0.002247472293674946,0.015144710429012775,16.571329256078215,15600,325.0,25.0,,
f#7,stress,f#7\rep001_20251220-000311,48000,300,0,400,0.060333251953125,0,0.0008645053603686392,0.010669472627341747,21.827496028947895,14880,310.0,10.0,,
f#7,stress,f#7\rep002_20251220-000315,48000,300,0,400,0.04815673828125,0,0.0006353045464493334,0.008455336093902588,22.482965593031288,15360,320.0,20.0,,
f#7,stress,f#7\rep003_20251220-000318,48000,300,0,400,0.0419921875,0,0.0005271364352665842,0.007162779103964567,22.66315518747799,15360,320.0,20.0,,
f1,stress,f1\rep001_20251219-231957,48000,300,0,400,0.061676025390625,0,0.004859699867665768,0.016922127455472946,10.83690899544395,16560,345.0,45.0,,
f1,stress,f1\rep002_20251219-232003,48000,300,0,400,0.088104248046875,0,0.0061559476889669895,0.02141484245657921,10.828398255753129,16560,345.0,45.0,,
f2,stress,f2\rep001_20251219-232412,48000,300,0,400,0.1063232421875,0,0.00281281815841794,0.023631229996681213,18.486890680663407,15120,315.0,15.0,,
f2,stress,f2\rep002_20251219-232415,48000,300,0,400,0.102935791015625,0,0.0038099042139947414,0.02703808806836605,17.02123646573455,15120,315.0,15.0,,
f2,stress,f2\rep003_20251219-232419,48000,300,0,400,0.092437744140625,0,0.002288286341354251,0.024698730558156967,20.663281836960703,15600,325.0,25.0,,
f2,stress,f2\rep004_20251219-232422,48000,300,0,400,0.09075927734375,0,0.002195852342993021,0.023331109434366226,20.526641566633543,15120,315.0,15.0,,
f2,stress,f2\rep005_20251219-232425,48000,300,0,400,0.074737548828125,0,0.0026322463527321815,0.020920423790812492,18.004876021623648,15840,330.0,30.0,,
f3,stress,f3\rep001_20251219-234708,48000,300,0,400,0.148681640625,0,0.010443960316479206,0.046210259199142456,12.917463187419267,14400,300.0,0.0,,
f3,stress,f3\rep002_20251219-234714,48000,300,0,400,0.18408203125,0,0.005126317031681538,0.051765359938144684,20.084674012568232,15360,320.0,20.0,,
f3,stress,f3\rep003_20251219-234723,48000,300,0,400,0.175628662109375,0,0.012825826182961464,0.050415582954883575,11.889588360737303,15600,325.0,25.0,,
f4,stress,f4\rep001_20251219-235052,48000,300,0,400,0.080291748046875,0,0.002171749249100685,0.02370622009038925,20.76104900857167,15120,315.0,15.0,,
f4,stress,f4\rep002_20251219-235055,48000,300,0,400,0.099273681640625,0,0.00241960515268147,0.027342140674591064,21.06175698218507,14640,305.0,5.0,,
f4,stress,f4\rep003_20251219-235058,48000,300,0,400,0.08319091796875,0,0.004014374688267708,0.023558689281344414,15.370662577178436,15120,315.0,15.0,,
f4,stress,f4\rep004_20251219-235101,48000,300,0,400,0.075439453125,0,0.0023051192983984947,0.020889664068818092,19.144757635913187,15360,320.0,20.0,,
f4,stress,f4\rep005_20251219-235106,48000,300,0,400,0.088897705078125,0,0.002201835857704282,0.019662659615278244,19.017142917341808,15360,320.0,20.0,,
f5,stress,f5\rep001_20251219-235429,48000,300,0,400,0.1219482421875,0,0.007443111855536699,0.033733464777469635,13.126127178373455,16560,345.0,45.0,,
f5,stress,f5\rep002_20251219-235432,48000,300,0,400,0.116851806640625,0,0.008685690350830555,0.031295228749513626,11.133475034461089,16560,345.0,45.0,,
f5,stress,f5\rep003_20251219-235435,48000,300,0,400,0.135406494140625,0,0.002305651316419244,0.034199584275484085,23.424540432625463,15600,325.0,25.0,,
f5,stress,f5\rep004_20251219-235438,48000,300,0,400,0.145294189453125,0,0.0015618671895936131,0.03880244493484497,27.90429445393063,15120,315.0,15.0,,
f5,stress,f5\rep005_20251219-235441,48000,300,0,400,0.14007568359375,0,0.004496794193983078,0.03735487163066864,18.38888303604912,14640,305.0,5.0,,
f6,stress,f6\rep001_20251219-235824,48000,300,0,400,0.061279296875,0,0.0018069965299218893,0.009723488241434097,14.617291582171752,14880,310.0,10.0,,
f6,stress,f6\rep002_20251219-235827,48000,300,0,400,0.064178466796875,0,0.001886797253973782,0.009302823804318905,13.857787529813448,15360,320.0,20.0,,
f6,stress,f6\rep003_20251219-235838,48000,300,0,400,0.079254150390625,0,0.0009989531245082617,0.0114735197275877,21.20302320410798,15360,320.0,20.0,,
f7,stress,f7\rep001_20251220-000247,48000,300,0,400,0.05401611328125,0,0.0016220492543652654,0.00812193937599659,13.991909831373937,15120,315.0,15.0,,
f7,stress,f7\rep002_20251220-000250,48000,300,0,400,0.045654296875,0,0.0018525092164054513,0.006312245037406683,10.648466132458926,14400,300.0,0.0,,
f7,stress,f7\rep003_20251220-000257,48000,300,0,400,0.049041748046875,0,0.0011855789925903082,0.007956130430102348,16.535421741385953,14880,310.0,10.0,,
g#1,stress,g#1\rep001_20251219-232102,48000,300,0,400,0.094879150390625,0,0.0038008415140211582,0.021809019148349762,15.175125570228209,15600,325.0,25.0,,
g#1,stress,g#1\rep002_20251219-232109,48000,300,0,400,0.10382080078125,0,0.0026888588909059763,0.022776726633310318,18.55846311124353,15600,325.0,25.0,,
g#1,stress,g#1\rep003_20251219-232113,48000,300,0,400,0.089630126953125,0,0.003211162518709898,0.022118359804153442,16.76181033856849,16800,350.0,50.0,,
g#2,stress,g#2\rep001_20251219-234340,48000,300,0,400,0.107086181640625,0,0.0074771675281226635,0.029833119362592697,12.01923021921851,15840,330.0,30.0,,
g#2,stress,g#2\rep002_20251219-234343,48000,300,0,400,0.116729736328125,0,0.007925713434815407,0.032758165150880814,12.325623215677702,16080,335.0,35.0,,
g#2,stress,g#2\rep003_20251219-234347,48000,300,0,400,0.103851318359375,0,0.008626129478216171,0.03062482364475727,11.005151753578916,15360,320.0,20.0,,
g#2,stress,g#2\rep004_20251219-234350,48000,300,0,400,0.093414306640625,0,0.007990991696715355,0.027394285425543785,10.701185170789199,15600,325.0,25.0,,
g#3,stress,g#3\rep001_20251219-234816,48000,300,0,400,0.12652587890625,0,0.0038883613888174295,0.0366787314414978,19.492951701575368,14400,300.0,0.0,,
g#3,stress,g#3\rep002_20251219-234820,48000,300,0,400,0.1251220703125,0,0.0023932678159326315,0.037950824946165085,24.0045950021862,15120,315.0,15.0,,
g#3,stress,g#3\rep003_20251219-234823,48000,300,0,400,0.12445068359375,0,0.004229742102324963,0.03431292623281479,18.182875567884167,15120,315.0,15.0,,
g#3,stress,g#3\rep004_20251219-234826,48000,300,0,400,0.12432861328125,0,0.00240368046797812,0.03405822440981865,23.02690200684614,14400,300.0,0.0,,
g#3,stress,g#3\rep005_20251219-234829,48000,300,0,400,0.08740234375,0,0.005633743945509195,0.028900884091854095,14.202279236483973,14400,300.0,0.0,,
g#4,stress,g#4\rep001_20251219-235148,48000,300,0,400,0.111358642578125,0,0.0024854035582393408,0.02259148471057415,19.170954047652234,14880,310.0,10.0,,
g#4,stress,g#4\rep002_20251219-235151,48000,300,0,400,0.1373291015625,0,0.0028212391771376133,0.026203880086541176,19.35851119899478,15120,315.0,15.0,,
g#4,stress,g#4\rep003_20251219-235154,48000,300,0,400,0.121826171875,0,0.0026298321317881346,0.025600142776966095,19.766284238477056,14400,300.0,0.0,,
g#4,stress,g#4\rep004_20251219-235157,48000,300,0,400,0.1392822265625,0,0.002769209211692214,0.027089793235063553,19.808995637041903,15360,320.0,20.0,,
g#4,stress,g#4\rep005_20251219-235201,48000,300,0,400,0.104400634765625,0,0.0035484833642840385,0.022790051996707916,16.154048783397485,14880,310.0,10.0,,
g#5,stress,g#5\rep001_20251219-235518,48000,300,0,400,0.17401123046875,0,0.006303431466221809,0.03405539318919182,14.652176146695046,14640,305.0,5.0,,
g#5,stress,g#5\rep002_20251219-235521,48000,300,0,400,0.1463623046875,0,0.00825089868158102,0.028196794912219048,10.673969082663941,15360,320.0,20.0,,
g#5,stress,g#5\rep003_20251219-235527,48000,300,0,400,0.143218994140625,0,0.00577215850353241,0.028820965439081192,13.967404322930362,15840,330.0,30.0,,
g#6,stress,g#6\rep001_20251219-235929,48000,300,0,400,0.117706298828125,0,0.003194765653461218,0.029673991724848747,19.358736863960225,15360,320.0,20.0,,
g#6,stress,g#6\rep002_20251219-235936,48000,300,0,400,0.117034912109375,0,0.001492183655500412,0.029971633106470108,26.057757047475413,15840,330.0,30.0,,
g#6,stress,g#6\rep003_20251219-235939,48000,300,0,400,0.115234375,0,0.0011968432227149606,0.029789477586746216,27.920505479138477,15360,320.0,20.0,,
g#6,stress,g#6\rep004_20251219-235943,48000,300,0,400,0.09765625,0,0.00043650672887451947,0.025594430044293404,35.36307083950605,16320,340.0,40.0,,
g#7,stress,g#7\rep001_20251220-000352,48000,300,0,400,0.088165283203125,0,0.0013410935644060373,0.013970499858260155,20.355051481335785,15600,325.0,25.0,,
g#7,stress,g#7\rep002_20251220-000355,48000,300,0,400,0.08978271484375,0,0.0021973317489027977,0.014064636081457138,16.124654036346563,16080,335.0,35.0,,
g#7,stress,g#7\rep003_20251220-000358,48000,300,0,400,0.0745849609375,0,0.0009039195138029754,0.012691807001829147,22.947865021923874,15120,315.0,15.0,,
g#7,stress,g#7\rep004_20251220-000400,48000,300,0,400,0.068756103515625,0,0.0010030665434896946,0.011505947448313236,21.19184491603803,16080,335.0,35.0,,
g1,stress,g1\rep001_20251219-232037,48000,300,0,400,0.153350830078125,0,0.004284974653273821,0.03787169232964516,18.927327303878954,16560,345.0,45.0,,
g1,stress,g1\rep002_20251219-232041,48000,300,0,400,0.128936767578125,0,0.008799870498478413,0.03238672390580177,11.317814040759046,15840,330.0,30.0,,
g1,stress,g1\rep003_20251219-232044,48000,300,0,400,0.144439697265625,0,0.009854813106358051,0.03544822335243225,11.118920983886909,16320,340.0,40.0,,
g1,stress,g1\rep004_20251219-232048,48000,300,0,400,0.1324462890625,0,0.00447884202003479,0.03203092887997627,17.088074113749986,15120,315.0,15.0,,
g1,stress,g1\rep005_20251219-232052,48000,300,0,400,0.1025390625,0,0.0040967282839119434,0.025783775374293327,15.97818519117778,17280,360.0,60.0,,
g2,stress,g2\rep001_20251219-234322,48000,300,0,400,0.118621826171875,0,0.0047042155638337135,0.03376644104719162,17.119959898012613,16080,335.0,35.0,,
g2,stress,g2\rep002_20251219-234328,48000,300,0,400,0.151947021484375,0,0.004006233531981707,0.04060417786240578,20.116687242488517,15600,325.0,25.0,,
g2,stress,g2\rep003_20251219-234331,48000,300,0,400,0.159637451171875,0,0.003998565021902323,0.044100262224674225,20.850738209254285,15120,315.0,15.0,,
g2,stress,g2\rep004_20251219-234335,48000,300,0,400,0.108489990234375,0,0.005883670412003994,0.03057171031832695,14.313426789838275,16080,335.0,35.0,,
g3,stress,g3\rep001_20251219-234801,48000,300,0,400,0.12774658203125,0,0.0035702758468687534,0.02489466778934002,16.868089181004986,15120,315.0,15.0,,
g4,stress,g4\rep001_20251219-235130,48000,300,0,400,0.0858154296875,0,0.002716388087719679,0.01965109445154667,17.18789576018528,14400,300.0,0.0,,
g4,stress,g4\rep002_20251219-235136,48000,300,0,400,0.06719970703125,0,0.004195353016257286,0.01710723340511322,12.208223848378783,15840,330.0,30.0,,
g4,stress,g4\rep003_20251219-235139,48000,300,0,400,0.09375,0,0.00224011461250484,0.022900957614183426,20.191664580632313,15120,315.0,15.0,,
g4,stress,g4\rep004_20251219-235143,48000,300,0,400,0.0880126953125,0,0.0026724818162620068,0.021791623905301094,18.22749386894532,15120,315.0,15.0,,
g5,stress,g5\rep001_20251219-235502,48000,300,0,400,0.081695556640625,0,0.0024739133659750223,0.03071506880223751,21.879336881627847,14640,305.0,5.0,,
g5,stress,g5\rep002_20251219-235505,48000,300,0,400,0.083953857421875,0,0.0017627909546718001,0.0310145765542984,24.90729620668825,16560,345.0,45.0,,
g5,stress,g5\rep003_20251219-235508,48000,300,0,400,0.1053466796875,0,0.0028999862261116505,0.038657646626234055,22.49678676260226,15360,320.0,20.0,,
g5,stress,g5\rep004_20251219-235514,48000,300,0,400,0.078125,0,0.004107797984033823,0.029637860134243965,17.164753513873315,16320,340.0,40.0,,
g6,stress,g6\rep001_20251219-235908,48000,300,0,400,0.090057373046875,0,0.003558739786967635,0.01721164584159851,13.6905214112962,15600,325.0,25.0,,
